site,taxon,class,n
ne9,SINT,>4cm,1
ne9,SRAD,<4cm,0
ne9,SRAD,>4cm,0
ne9,SSID,<4cm,22
ne9,SSID,>4cm,2
ne10,AAGA,<4cm,0
ne10,AAGA,>4cm,1
ne10,AFRA,<4cm,0
ne10,AFRA,>4cm,0
ne10,AGAR,<4cm,0
ne10,AGAR,>4cm,0
ne10,ALAM,<4cm,0
ne10,ALAM,>4cm,0
ne10,CNAT,<4cm,0
ne10,CNAT,>4cm,0
ne10,DLAB,<4cm,0
ne10,DLAB,>4cm,2
ne10,DSTO,<4cm,0
ne10,DSTO,>4cm,0
ne10,EFAS,<4cm,0
ne10,EFAS,>4cm,1
ne10,MADR,<4cm,0
ne10,MADR,>4cm,0
ne10,MALI,<4cm,0
ne10,MALI,>4cm,0
ne10,MCAV,<4cm,5
ne10,MCAV,>4cm,9
ne10,MDEC,<4cm,0
ne10,MDEC,>4cm,0
ne10,MFER,<4cm,0
ne10,MFER,>4cm,0
ne10,MMEA,<4cm,0
ne10,MMEA,>4cm,0
ne10,OFRA,<4cm,0
ne10,OFRA,>4cm,0
ne10,OROB,<4cm,0
ne10,OROB,>4cm,0
ne10,PAST,<4cm,2
ne10,PAST,>4cm,3
ne10,PCLI,<4cm,0
ne10,PCLI,>4cm,0
ne10,PORI,<4cm,0
ne10,PORI,>4cm,0
ne10,PPOR,<4cm,0
ne10,PPOR,>4cm,0
ne10,PSTR,<4cm,1
ne10,PSTR,>4cm,0
ne10,SBOU,<4cm,1
ne10,SBOU,>4cm,0
ne10,SIDE,<4cm,0
ne10,SIDE,>4cm,0
ne10,SINT,<4cm,5
ne10,SINT,>4cm,7
ne10,SRAD,<4cm,5
ne10,SRAD,>4cm,1
ne10,SSID,<4cm,15
ne10,SSID,>4cm,10
ne11,AAGA,<4cm,0
ne11,AAGA,>4cm,0
ne11,AFRA,<4cm,0
ne11,AFRA,>4cm,0
ne11,AGAR,<4cm,0
ne11,AGAR,>4cm,0
ne11,ALAM,<4cm,0
ne11,ALAM,>4cm,0
ne11,CNAT,<4cm,0
ne11,CNAT,>4cm,0
ne11,DLAB,<4cm,0
ne11,DLAB,>4cm,0
ne11,DSTO,<4cm,1
ne11,DSTO,>4cm,0
ne11,EFAS,<4cm,0
ne11,EFAS,>4cm,0
ne11,MADR,<4cm,0
ne11,MADR,>4cm,0
ne11,MALI,<4cm,0
ne11,MALI,>4cm,0
ne11,MCAV,<4cm,4
ne11,MCAV,>4cm,4
ne11,MDEC,<4cm,0
ne11,MDEC,>4cm,0
ne11,MFER,<4cm,0
ne11,MFER,>4cm,0
ne11,MMEA,<4cm,0
ne11,MMEA,>4cm,1
ne11,OFRA,<4cm,0
ne11,OFRA,>4cm,0
ne11,OROB,<4cm,0
ne11,OROB,>4cm,0
ne11,PAST,<4cm,1
ne11,PAST,>4cm,0
ne11,PCLI,<4cm,0
ne11,PCLI,>4cm,0
ne11,PORI,<4cm,0
ne11,PORI,>4cm,0
ne11,PPOR,<4cm,0
ne11,PPOR,>4cm,0
ne11,PSTR,<4cm,0
ne11,PSTR,>4cm,0
ne11,SBOU,<4cm,0
ne11,SBOU,>4cm,0
ne11,SIDE,<4cm,0
ne11,SIDE,>4cm,0
ne11,SINT,<4cm,0
ne11,SINT,>4cm,3
ne11,SRAD,<4cm,2
ne11,SRAD,>4cm,1
ne11,SSID,<4cm,14
ne11,SSID,>4cm,1
nf1,AAGA,<4cm,0
nf1,AAGA,>4cm,0
nf1,AFRA,<4cm,0
nf1,AFRA,>4cm,0
nf1,AGAR,<4cm,0
nf1,AGAR,>4cm,0
nf1,ALAM,<4cm,0
nf1,ALAM,>4cm,0
nf1,CNAT,<4cm,0
nf1,CNAT,>4cm,0
nf1,DLAB,<4cm,0
nf1,DLAB,>4cm,0
nf1,DSTO,<4cm,0
nf1,DSTO,>4cm,0
nf1,EFAS,<4cm,0
nf1,EFAS,>4cm,0
nf1,MADR,<4cm,0
nf1,MADR,>4cm,0
nf1,MALI,<4cm,0
nf1,MALI,>4cm,0
nf1,MCAV,<4cm,2
nf1,MCAV,>4cm,2
nf1,MDEC,<4cm,0
nf1,MDEC,>4cm,0
nf1,MFER,<4cm,0
nf1,MFER,>4cm,0
nf1,MMEA,<4cm,0
nf1,MMEA,>4cm,0
nf1,OFRA,<4cm,0
nf1,OFRA,>4cm,0
nf1,OROB,<4cm,0
nf1,OROB,>4cm,0
nf1,PAST,<4cm,0
nf1,PAST,>4cm,2
nf1,PCLI,<4cm,0
nf1,PCLI,>4cm,0
nf1,PORI,<4cm,0
nf1,PORI,>4cm,0
nf1,PPOR,<4cm,0
nf1,PPOR,>4cm,0
nf1,PSTR,<4cm,0
nf1,PSTR,>4cm,0
nf1,SBOU,<4cm,0
nf1,SBOU,>4cm,0
nf1,SIDE,<4cm,0
nf1,SIDE,>4cm,0
nf1,SINT,<4cm,4
nf1,SINT,>4cm,0
nf1,SRAD,<4cm,0
nf1,SRAD,>4cm,0
nf1,SSID,<4cm,3
nf1,SSID,>4cm,1
nf2,AAGA,<4cm,0
nf2,AAGA,>4cm,0
nf2,AFRA,<4cm,0
nf2,AFRA,>4cm,0
nf2,AGAR,<4cm,0
nf2,AGAR,>4cm,0
nf2,ALAM,<4cm,0
nf2,ALAM,>4cm,0
nf2,CNAT,<4cm,0
nf2,CNAT,>4cm,0
nf2,DLAB,<4cm,0
nf2,DLAB,>4cm,0
nf2,DSTO,<4cm,0
nf2,DSTO,>4cm,0
nf2,EFAS,<4cm,0
nf2,EFAS,>4cm,0
nf2,MADR,<4cm,0
nf2,MADR,>4cm,0
nf2,MALI,<4cm,0
nf2,MALI,>4cm,0
nf2,MCAV,<4cm,1
nf2,MCAV,>4cm,2
nf2,MDEC,<4cm,0
nf2,MDEC,>4cm,0
nf2,MFER,<4cm,0
nf2,MFER,>4cm,0
nf2,MMEA,<4cm,0
nf2,MMEA,>4cm,0
nf2,OFRA,<4cm,0
nf2,OFRA,>4cm,0
nf2,OROB,<4cm,0
nf2,OROB,>4cm,0
nf2,PAST,<4cm,0
nf2,PAST,>4cm,1
nf2,PCLI,<4cm,0
nf2,PCLI,>4cm,0
nf2,PORI,<4cm,0
nf2,PORI,>4cm,0
nf2,PPOR,<4cm,0
nf2,PPOR,>4cm,0
nf2,PSTR,<4cm,0
nf2,PSTR,>4cm,0
nf2,SBOU,<4cm,0
nf2,SBOU,>4cm,0
nf2,SIDE,<4cm,0
nf2,SIDE,>4cm,0
nf2,SINT,<4cm,0
nf2,SINT,>4cm,2
nf2,SRAD,<4cm,0
nf2,SRAD,>4cm,0
nf2,SSID,<4cm,1
nf2,SSID,>4cm,2
nf3,AAGA,<4cm,0
nf3,AAGA,>4cm,0
nf3,AFRA,<4cm,0
nf3,AFRA,>4cm,0
nf3,AGAR,<4cm,0
nf3,AGAR,>4cm,0
nf3,ALAM,<4cm,0
nf3,ALAM,>4cm,0
nf3,CNAT,<4cm,0
nf3,CNAT,>4cm,0
nf3,DLAB,<4cm,0
nf3,DLAB,>4cm,0
nf3,DSTO,<4cm,0
nf3,DSTO,>4cm,0
nf3,EFAS,<4cm,0
nf3,EFAS,>4cm,0
nf3,MADR,<4cm,0
nf3,MADR,>4cm,0
nf3,MALI,<4cm,0
nf3,MALI,>4cm,0
nf3,MCAV,<4cm,2
nf3,MCAV,>4cm,1
nf3,MDEC,<4cm,0
nf3,MDEC,>4cm,0
nf3,MFER,<4cm,0
nf3,MFER,>4cm,0
nf3,MMEA,<4cm,0
nf3,MMEA,>4cm,0
nf3,OFRA,<4cm,0
nf3,OFRA,>4cm,0
nf3,OROB,<4cm,0
nf3,OROB,>4cm,0
nf3,PAST,<4cm,0
nf3,PAST,>4cm,0
nf3,PCLI,<4cm,0
nf3,PCLI,>4cm,0
nf3,PORI,<4cm,0
nf3,PORI,>4cm,0
nf3,PPOR,<4cm,0
nf3,PPOR,>4cm,0
nf3,PSTR,<4cm,0
nf3,PSTR,>4cm,0
nf3,SBOU,<4cm,0
nf3,SBOU,>4cm,0
nf3,SIDE,<4cm,0
nf3,SIDE,>4cm,0
nf3,SINT,<4cm,2
nf3,SINT,>4cm,2
nf3,SRAD,<4cm,0
nf3,SRAD,>4cm,0
nf3,SSID,<4cm,0
nf3,SSID,>4cm,5
nf4,AAGA,<4cm,0
nf4,AAGA,>4cm,0
nf4,AFRA,<4cm,0
nf4,AFRA,>4cm,0
nf4,AGAR,<4cm,0
nf4,AGAR,>4cm,0
nf4,ALAM,<4cm,0
nf4,ALAM,>4cm,0
nf4,CNAT,<4cm,0
nf4,CNAT,>4cm,0
nf4,DLAB,<4cm,0
nf4,DLAB,>4cm,0
nf4,DSTO,<4cm,0
nf4,DSTO,>4cm,0
nf4,EFAS,<4cm,0
nf4,EFAS,>4cm,0
nf4,MADR,<4cm,0
nf4,MADR,>4cm,0
nf4,MALI,<4cm,0
nf4,MALI,>4cm,1
nf4,MCAV,<4cm,0
nf4,MCAV,>4cm,1
nf4,MDEC,<4cm,0
nf4,MDEC,>4cm,0
nf4,MFER,<4cm,0
nf4,MFER,>4cm,0
nf4,MMEA,<4cm,0
nf4,MMEA,>4cm,0
nf4,OFRA,<4cm,0
nf4,OFRA,>4cm,0
nf4,OROB,<4cm,0
nf4,OROB,>4cm,0
nf4,PAST,<4cm,0
nf4,PAST,>4cm,2
nf4,PCLI,<4cm,0
nf4,PCLI,>4cm,0
nf4,PORI,<4cm,0
nf4,PORI,>4cm,0
nf4,PPOR,<4cm,0
nf4,PPOR,>4cm,0
nf4,PSTR,<4cm,0
nf4,PSTR,>4cm,0
nf4,SBOU,<4cm,0
nf4,SBOU,>4cm,2
nf4,SIDE,<4cm,0
nf4,SIDE,>4cm,0
nf4,SINT,<4cm,0
nf4,SINT,>4cm,0
nf4,SRAD,<4cm,0
nf4,SRAD,>4cm,0
nf4,SSID,<4cm,5
nf4,SSID,>4cm,5
nf7,AAGA,<4cm,0
nf7,AAGA,>4cm,0
nf7,AFRA,<4cm,0
nf7,AFRA,>4cm,0
nf7,AGAR,<4cm,0
nf7,AGAR,>4cm,0
nf7,ALAM,<4cm,0
nf7,ALAM,>4cm,0
nf7,CNAT,<4cm,0
nf7,CNAT,>4cm,0
nf7,DLAB,<4cm,0
nf7,DLAB,>4cm,0
nf7,DSTO,<4cm,0
nf7,DSTO,>4cm,0
nf7,EFAS,<4cm,0
nf7,EFAS,>4cm,0
nf7,MADR,<4cm,0
nf7,MADR,>4cm,0
nf7,MALI,<4cm,0
nf7,MALI,>4cm,0
nf7,MCAV,<4cm,0
nf7,MCAV,>4cm,0
nf7,MDEC,<4cm,0
nf7,MDEC,>4cm,0
nf7,MFER,<4cm,0
nf7,MFER,>4cm,0
nf7,MMEA,<4cm,0
nf7,MMEA,>4cm,1
nf7,OFRA,<4cm,0
nf7,OFRA,>4cm,0
nf7,OROB,<4cm,0
nf7,OROB,>4cm,0
nf7,PAST,<4cm,0
nf7,PAST,>4cm,0
nf7,PCLI,<4cm,0
nf7,PCLI,>4cm,0
nf7,PORI,<4cm,0
nf7,PORI,>4cm,0
nf7,PPOR,<4cm,0
nf7,PPOR,>4cm,0
nf7,PSTR,<4cm,0
nf7,PSTR,>4cm,0
nf7,SBOU,<4cm,0
nf7,SBOU,>4cm,0
nf7,SIDE,<4cm,0
nf7,SIDE,>4cm,0
nf7,SINT,<4cm,0
nf7,SINT,>4cm,2
nf7,SRAD,<4cm,0
nf7,SRAD,>4cm,0
nf7,SSID,<4cm,0
nf7,SSID,>4cm,3
nf8,AAGA,<4cm,0
nf8,AAGA,>4cm,0
nf8,AFRA,<4cm,0
nf8,AFRA,>4cm,0
nf8,AGAR,<4cm,0
nf8,AGAR,>4cm,0
nf8,ALAM,<4cm,0
nf8,ALAM,>4cm,0
nf8,CNAT,<4cm,0
nf8,CNAT,>4cm,0
nf8,DLAB,<4cm,0
nf8,DLAB,>4cm,0
nf8,DSTO,<4cm,0
nf8,DSTO,>4cm,0
nf8,EFAS,<4cm,0
nf8,EFAS,>4cm,0
nf8,MADR,<4cm,0
nf8,MADR,>4cm,0
nf8,MALI,<4cm,0
nf8,MALI,>4cm,0
nf8,MCAV,<4cm,1
nf8,MCAV,>4cm,1
nf8,MDEC,<4cm,0
nf8,MDEC,>4cm,0
nf8,MFER,<4cm,0
nf8,MFER,>4cm,0
nf8,MMEA,<4cm,0
nf8,MMEA,>4cm,1
nf8,OFRA,<4cm,0
nf8,OFRA,>4cm,0
nf8,OROB,<4cm,0
nf8,OROB,>4cm,0
nf8,PAST,<4cm,0
nf8,PAST,>4cm,0
nf8,PCLI,<4cm,0
nf8,PCLI,>4cm,0
nf8,PORI,<4cm,0
nf8,PORI,>4cm,0
nf8,PPOR,<4cm,0
nf8,PPOR,>4cm,0
nf8,PSTR,<4cm,0
nf8,PSTR,>4cm,1
nf8,SBOU,<4cm,0
nf8,SBOU,>4cm,0
nf8,SIDE,<4cm,0
nf8,SIDE,>4cm,0
nf8,SINT,<4cm,2
nf8,SINT,>4cm,5
nf8,SRAD,<4cm,0
nf8,SRAD,>4cm,0
nf8,SSID,<4cm,2
nf8,SSID,>4cm,3
ng1,AAGA,<4cm,0
ng1,AAGA,>4cm,1
ng1,AFRA,<4cm,0
ng1,AFRA,>4cm,0
ng1,AGAR,<4cm,0
ng1,AGAR,>4cm,0
ng1,ALAM,<4cm,0
ng1,ALAM,>4cm,0
ng1,CNAT,<4cm,0
ng1,CNAT,>4cm,0
ng1,DLAB,<4cm,0
ng1,DLAB,>4cm,0
ng1,DSTO,<4cm,0
ng1,DSTO,>4cm,0
ng1,EFAS,<4cm,0
ng1,EFAS,>4cm,0
ng1,MADR,<4cm,0
ng1,MADR,>4cm,0
ng1,MALI,<4cm,0
ng1,MALI,>4cm,0
ng1,MCAV,<4cm,1
ng1,MCAV,>4cm,0
ng1,MDEC,<4cm,0
ng1,MDEC,>4cm,0
ng1,MFER,<4cm,0
ng1,MFER,>4cm,0
ng1,MMEA,<4cm,0
ng1,MMEA,>4cm,0
ng1,OFRA,<4cm,0
ng1,OFRA,>4cm,0
ng1,OROB,<4cm,0
ng1,OROB,>4cm,0
ng1,PAST,<4cm,4
ng1,PAST,>4cm,8
ng1,PCLI,<4cm,0
ng1,PCLI,>4cm,0
ng1,PORI,<4cm,0
ng1,PORI,>4cm,0
ng1,PPOR,<4cm,0
ng1,PPOR,>4cm,0
ng1,PSTR,<4cm,0
ng1,PSTR,>4cm,0
ng1,SBOU,<4cm,1
ng1,SBOU,>4cm,0
ng1,SIDE,<4cm,0
ng1,SIDE,>4cm,0
ng1,SINT,<4cm,2
ng1,SINT,>4cm,1
ng1,SRAD,<4cm,3
ng1,SRAD,>4cm,0
ng1,SSID,<4cm,25
ng1,SSID,>4cm,3
ng2,AAGA,<4cm,0
ng2,AAGA,>4cm,0
ng2,AFRA,<4cm,0
ng2,AFRA,>4cm,0
ng2,AGAR,<4cm,0
ng2,AGAR,>4cm,0
ng2,ALAM,<4cm,0
ng2,ALAM,>4cm,0
ng2,CNAT,<4cm,0
ng2,CNAT,>4cm,0
ng2,DLAB,<4cm,0
ng2,DLAB,>4cm,0
ng2,DSTO,<4cm,0
ng2,DSTO,>4cm,0
ng2,EFAS,<4cm,0
ng2,EFAS,>4cm,0
ng2,MADR,<4cm,0
ng2,MADR,>4cm,0
ng2,MALI,<4cm,0
ng2,MALI,>4cm,0
ng2,MCAV,<4cm,3
ng2,MCAV,>4cm,3
ng2,MDEC,<4cm,0
ng2,MDEC,>4cm,0
ng2,MFER,<4cm,0
ng2,MFER,>4cm,0
ng2,MMEA,<4cm,0
ng2,MMEA,>4cm,0
ng2,OFRA,<4cm,0
ng2,OFRA,>4cm,0
ng2,OROB,<4cm,0
ng2,OROB,>4cm,0
ng2,PAST,<4cm,7
ng2,PAST,>4cm,8
ng2,PCLI,<4cm,0
ng2,PCLI,>4cm,0
ng2,PORI,<4cm,0
ng2,PORI,>4cm,0
ng2,PPOR,<4cm,3
ng2,PPOR,>4cm,0
ng2,PSTR,<4cm,0
ng2,PSTR,>4cm,0
ng2,SBOU,<4cm,0
ng2,SBOU,>4cm,0
ng2,SIDE,<4cm,0
ng2,SIDE,>4cm,0
ng2,SINT,<4cm,2
ng2,SINT,>4cm,1
ng2,SRAD,<4cm,6
ng2,SRAD,>4cm,0
ng2,SSID,<4cm,19
ng2,SSID,>4cm,2
ng3,AAGA,<4cm,0
ng3,AAGA,>4cm,0
ng3,AFRA,<4cm,0
ng3,AFRA,>4cm,0
ng3,AGAR,<4cm,0
ng3,AGAR,>4cm,0
ng3,ALAM,<4cm,0
ng3,ALAM,>4cm,0
ng3,CNAT,<4cm,0
ng3,CNAT,>4cm,0
ng3,DLAB,<4cm,0
ng3,DLAB,>4cm,0
ng3,DSTO,<4cm,1
ng3,DSTO,>4cm,1
ng3,EFAS,<4cm,0
ng3,EFAS,>4cm,0
ng3,MADR,<4cm,0
ng3,MADR,>4cm,0
ng3,MALI,<4cm,0
ng3,MALI,>4cm,0
ng3,MCAV,<4cm,6
ng3,MCAV,>4cm,1
ng3,MDEC,<4cm,0
ng3,MDEC,>4cm,0
ng3,MFER,<4cm,0
ng3,MFER,>4cm,0
ng3,MMEA,<4cm,0
ng3,MMEA,>4cm,0
ng3,OFRA,<4cm,0
ng3,OFRA,>4cm,0
ng3,OROB,<4cm,0
ng3,OROB,>4cm,0
ng3,PAST,<4cm,4
ng3,PAST,>4cm,11
ng3,PCLI,<4cm,0
ng3,PCLI,>4cm,0
ng3,PORI,<4cm,0
ng3,PORI,>4cm,0
ng3,PPOR,<4cm,0
ng3,PPOR,>4cm,0
ng3,PSTR,<4cm,0
ng3,PSTR,>4cm,0
ng3,SBOU,<4cm,0
ng3,SBOU,>4cm,0
ng3,SIDE,<4cm,0
ng3,SIDE,>4cm,0
ng3,SINT,<4cm,2
ng3,SINT,>4cm,3
ng3,SRAD,<4cm,2
ng3,SRAD,>4cm,0
ng3,SSID,<4cm,26
ng3,SSID,>4cm,6
ng7,AAGA,<4cm,0
ng7,AAGA,>4cm,0
ng7,AFRA,<4cm,0
ng7,AFRA,>4cm,0
ng7,AGAR,<4cm,0
ng7,AGAR,>4cm,0
ng7,ALAM,<4cm,0
ng7,ALAM,>4cm,0
ng7,CNAT,<4cm,0
ng7,CNAT,>4cm,0
ng7,DLAB,<4cm,0
ng7,DLAB,>4cm,0
ng7,DSTO,<4cm,0
ng7,DSTO,>4cm,0
ng7,EFAS,<4cm,0
ng7,EFAS,>4cm,0
ng7,MADR,<4cm,0
ng7,MADR,>4cm,0
ng7,MALI,<4cm,0
ng7,MALI,>4cm,0
ng7,MCAV,<4cm,2
ng7,MCAV,>4cm,1
ng7,MDEC,<4cm,0
ng7,MDEC,>4cm,0
ng7,MFER,<4cm,0
ng7,MFER,>4cm,0
ng7,MMEA,<4cm,0
ng7,MMEA,>4cm,0
ng7,OFRA,<4cm,0
ng7,OFRA,>4cm,0
ng7,OROB,<4cm,0
ng7,OROB,>4cm,0
ng7,PAST,<4cm,3
ng7,PAST,>4cm,5
ng7,PCLI,<4cm,0
ng7,PCLI,>4cm,0
ng7,PORI,<4cm,0
ng7,PORI,>4cm,0
ng7,PPOR,<4cm,0
ng7,PPOR,>4cm,4
ng7,PSTR,<4cm,0
ng7,PSTR,>4cm,0
ng7,SBOU,<4cm,0
ng7,SBOU,>4cm,0
ng7,SIDE,<4cm,0
ng7,SIDE,>4cm,0
ng7,SINT,<4cm,2
ng7,SINT,>4cm,7
ng7,SRAD,<4cm,0
ng7,SRAD,>4cm,0
ng7,SSID,<4cm,21
ng7,SSID,>4cm,5
ng8,AAGA,<4cm,0
ng8,AAGA,>4cm,0
ng8,AFRA,<4cm,0
ng8,AFRA,>4cm,0
ng8,AGAR,<4cm,0
ng8,AGAR,>4cm,0
ng8,ALAM,<4cm,0
ng8,ALAM,>4cm,0
ng8,CNAT,<4cm,0
ng8,CNAT,>4cm,0
ng8,DLAB,<4cm,0
ng8,DLAB,>4cm,0
ng8,DSTO,<4cm,0
ng8,DSTO,>4cm,0
ng8,EFAS,<4cm,0
ng8,EFAS,>4cm,0
ng8,MADR,<4cm,0
ng8,MADR,>4cm,0
ng8,MALI,<4cm,0
ng8,MALI,>4cm,0
ng8,MCAV,<4cm,0
ng8,MCAV,>4cm,1
ng8,MDEC,<4cm,2
ng8,MDEC,>4cm,0
ng8,MFER,<4cm,0
ng8,MFER,>4cm,0
ng8,MMEA,<4cm,0
ng8,MMEA,>4cm,0
ng8,OFRA,<4cm,0
ng8,OFRA,>4cm,0
ng8,OROB,<4cm,0
ng8,OROB,>4cm,0
ng8,PAST,<4cm,0
ng8,PAST,>4cm,1
ng8,PCLI,<4cm,0
ng8,PCLI,>4cm,0
ng8,PORI,<4cm,0
ng8,PORI,>4cm,0
ng8,PPOR,<4cm,0
ng8,PPOR,>4cm,1
ng8,PSTR,<4cm,0
ng8,PSTR,>4cm,0
ng8,SBOU,<4cm,0
ng8,SBOU,>4cm,1
ng8,SIDE,<4cm,0
ng8,SIDE,>4cm,0
ng8,SINT,<4cm,3
ng8,SINT,>4cm,2
ng8,SRAD,<4cm,0
ng8,SRAD,>4cm,0
ng8,SSID,<4cm,12
ng8,SSID,>4cm,0
ng9,AAGA,<4cm,0
ng9,AAGA,>4cm,0
ng9,AFRA,<4cm,0
ng9,AFRA,>4cm,0
ng9,AGAR,<4cm,0
ng9,AGAR,>4cm,0
ng9,ALAM,<4cm,0
ng9,ALAM,>4cm,0
ng9,CNAT,<4cm,0
ng9,CNAT,>4cm,0
ng9,DLAB,<4cm,0
ng9,DLAB,>4cm,0
ng9,DSTO,<4cm,0
ng9,DSTO,>4cm,0
ng9,EFAS,<4cm,0
ng9,EFAS,>4cm,0
ng9,MADR,<4cm,0
ng9,MADR,>4cm,0
ng9,MALI,<4cm,0
ng9,MALI,>4cm,0
ng9,MCAV,<4cm,2
ng9,MCAV,>4cm,3
ng9,MDEC,<4cm,1
ng9,MDEC,>4cm,0
ng9,MFER,<4cm,0
ng9,MFER,>4cm,0
ng9,MMEA,<4cm,0
ng9,MMEA,>4cm,0
ng9,OFRA,<4cm,0
ng9,OFRA,>4cm,0
ng9,OROB,<4cm,0
ng9,OROB,>4cm,0
ng9,PAST,<4cm,2
ng9,PAST,>4cm,6
ng9,PCLI,<4cm,0
ng9,PCLI,>4cm,0
ng9,PORI,<4cm,0
ng9,PORI,>4cm,0
ng9,PPOR,<4cm,1
ng9,PPOR,>4cm,1
ng9,PSTR,<4cm,0
ng9,PSTR,>4cm,0
ng9,SBOU,<4cm,0
ng9,SBOU,>4cm,0
ng9,SIDE,<4cm,0
ng9,SIDE,>4cm,0
ng9,SINT,<4cm,1
ng9,SINT,>4cm,3
ng9,SRAD,<4cm,1
ng9,SRAD,>4cm,1
ng9,SSID,<4cm,10
ng9,SSID,>4cm,5
nh1,AAGA,<4cm,0
nh1,AAGA,>4cm,0
nh1,AFRA,<4cm,0
nh1,AFRA,>4cm,0
nh1,AGAR,<4cm,0
nh1,AGAR,>4cm,0
nh1,ALAM,<4cm,0
nh1,ALAM,>4cm,0
nh1,CNAT,<4cm,0
nh1,CNAT,>4cm,0
nh1,DLAB,<4cm,0
nh1,DLAB,>4cm,0
nh1,DSTO,<4cm,0
nh1,DSTO,>4cm,0
nh1,EFAS,<4cm,0
nh1,EFAS,>4cm,0
nh1,MADR,<4cm,0
nh1,MADR,>4cm,0
nh1,MALI,<4cm,0
nh1,MALI,>4cm,0
nh1,MCAV,<4cm,0
nh1,MCAV,>4cm,2
nh1,MDEC,<4cm,1
nh1,MDEC,>4cm,0
nh1,MFER,<4cm,0
nh1,MFER,>4cm,0
nh1,MMEA,<4cm,0
nh1,MMEA,>4cm,0
nh1,OFRA,<4cm,0
nh1,OFRA,>4cm,0
nh1,OROB,<4cm,0
nh1,OROB,>4cm,0
nh1,PAST,<4cm,0
nh1,PAST,>4cm,14
nh1,PCLI,<4cm,0
nh1,PCLI,>4cm,0
nh1,PORI,<4cm,0
nh1,PORI,>4cm,0
nh1,PPOR,<4cm,0
nh1,PPOR,>4cm,2
nh1,PSTR,<4cm,0
nh1,PSTR,>4cm,0
nh1,SBOU,<4cm,0
nh1,SBOU,>4cm,0
nh1,SIDE,<4cm,0
nh1,SIDE,>4cm,0
nh1,SINT,<4cm,0
nh1,SINT,>4cm,0
nh1,SRAD,<4cm,0
nh1,SRAD,>4cm,0
nh1,SSID,<4cm,0
nh1,SSID,>4cm,2
nh2,AAGA,<4cm,0
nh2,AAGA,>4cm,1
nh2,AFRA,<4cm,0
nh2,AFRA,>4cm,0
nh2,AGAR,<4cm,0
nh2,AGAR,>4cm,0
nh2,ALAM,<4cm,0
nh2,ALAM,>4cm,0
nh2,CNAT,<4cm,0
nh2,CNAT,>4cm,0
nh2,DLAB,<4cm,0
nh2,DLAB,>4cm,0
nh2,DSTO,<4cm,0
nh2,DSTO,>4cm,1
nh2,EFAS,<4cm,0
nh2,EFAS,>4cm,0
nh2,MADR,<4cm,0
nh2,MADR,>4cm,0
nh2,MALI,<4cm,0
nh2,MALI,>4cm,0
nh2,MCAV,<4cm,0
nh2,MCAV,>4cm,2
nh2,MDEC,<4cm,0
nh2,MDEC,>4cm,0
nh2,MFER,<4cm,0
nh2,MFER,>4cm,0
nh2,MMEA,<4cm,1
nh2,MMEA,>4cm,1
nh2,OFRA,<4cm,0
nh2,OFRA,>4cm,0
nh2,OROB,<4cm,0
nh2,OROB,>4cm,0
nh2,PAST,<4cm,2
nh2,PAST,>4cm,31
nh2,PCLI,<4cm,0
nh2,PCLI,>4cm,0
nh2,PORI,<4cm,0
nh2,PORI,>4cm,0
nh2,PPOR,<4cm,2
nh2,PPOR,>4cm,2
nh2,PSTR,<4cm,0
nh2,PSTR,>4cm,0
nh2,SBOU,<4cm,0
nh2,SBOU,>4cm,0
nh2,SIDE,<4cm,0
nh2,SIDE,>4cm,0
nh2,SINT,<4cm,1
nh2,SINT,>4cm,0
nh2,SRAD,<4cm,1
nh2,SRAD,>4cm,0
nh2,SSID,<4cm,14
nh2,SSID,>4cm,6
nh3,AAGA,<4cm,0
nh3,AAGA,>4cm,1
nh3,AFRA,<4cm,0
nh3,AFRA,>4cm,0
nh3,AGAR,<4cm,0
nh3,AGAR,>4cm,0
nh3,ALAM,<4cm,0
nh3,ALAM,>4cm,0
nh3,CNAT,<4cm,0
nh3,CNAT,>4cm,0
nh3,DLAB,<4cm,0
nh3,DLAB,>4cm,0
nh3,DSTO,<4cm,0
nh3,DSTO,>4cm,0
nh3,EFAS,<4cm,0
nh3,EFAS,>4cm,0
nh3,MADR,<4cm,0
nh3,MADR,>4cm,0
nh3,MALI,<4cm,0
nh3,MALI,>4cm,0
nh3,MCAV,<4cm,0
nh3,MCAV,>4cm,3
nh3,MDEC,<4cm,0
nh3,MDEC,>4cm,0
nh3,MFER,<4cm,0
nh3,MFER,>4cm,0
nh3,MMEA,<4cm,0
nh3,MMEA,>4cm,0
nh3,OFRA,<4cm,0
nh3,OFRA,>4cm,0
nh3,OROB,<4cm,0
nh3,OROB,>4cm,0
nh3,PAST,<4cm,4
nh3,PAST,>4cm,15
nh3,PCLI,<4cm,0
nh3,PCLI,>4cm,0
nh3,PORI,<4cm,0
nh3,PORI,>4cm,0
nh3,PPOR,<4cm,2
nh3,PPOR,>4cm,0
nh3,PSTR,<4cm,0
nh3,PSTR,>4cm,0
nh3,SBOU,<4cm,0
nh3,SBOU,>4cm,0
nh3,SIDE,<4cm,0
nh3,SIDE,>4cm,0
nh3,SINT,<4cm,0
nh3,SINT,>4cm,1
nh3,SRAD,<4cm,1
nh3,SRAD,>4cm,0
nh3,SSID,<4cm,14
nh3,SSID,>4cm,4
nh4,AAGA,<4cm,0
nh4,AAGA,>4cm,0
