site,taxon,max_width_cm
lrmsw1,AAGA,4
lrmsw1,MCAV,6
lrmsw1,SINT,7
lrmsw1,MDEC,10
lrmsw1,SSID,7
lrmsw1,MDEC,20
lrmsw1,MDEC,7
lrmsw1,SSID,13
lrmsw1,SINT,9
lrmsw1,PAST,10
lrmsw1,SSID,20
lrmsw1,PAST,19
lrmsw1,AAGA,7
lrmsw1,SSID,3
lrmsw1,SSID,2
lrmsw1,SSID,5
lrmsw1,SSID,4
lrmsw1,SSID,4
lrmsw1,MDEC,7
lrmsw1,MDEC,8
lrmsw1,MDEC,9
lrmsw1,MCAV,4
lrmsw1,SSID,5
lrmsw1,SINT,3
lrmsw2,AAGA,10
lrmsw2,PAST,10
lrmsw2,SINT,11
lrmsw2,SSID,13
lrmsw2,SINT,4
lrmsw2,MDEC,3
lrmsw2,SSID,13
lrmsw2,SSID,3
lrmsw2,SSID,5
lrmsw2,SSID,3
lrmsw2,MCAV,8
rss1,MCAV,40
rss2,SINT,8
rss3,SSID,20
rss4,SINT,11
rss4,SINT,10
rss4,MCAV,4
rss4,SINT,4
rss4,SINT,6
rss4,MCAV,4
lris1,EFAS,9
lris1,SSID,9
lris1,SINT,4
lris1,SINT,4
lris1,MCAV,4
lris1,SSID,9
lris1,DSTO,5
lris1,SSID,12
lris1,SSID,8
lris1,SSID,10
lris1,SSID,6
lris1,SSID,6
lris1,SINT,8
lris1,SINT,1
lris1,SSID,4
lris1,SSID,4
lris1,SSID,3
lris1,SSID,15
lris1,SSID,1
lris1,SSID,5
lris1,SINT,2
lris1,SRAD,2
lris1,SRAD,5
lris1,MCAV,3
lris1,OFAV,6
lris1,AAGA,8
lris1,SSID,11
lris1,MCAV,6
lris1,MCAV,5
lris1,SSID,2
lris1,SSID,12
lris1,PAST,8
lris1,SINT,4
lris1,EFAS,8
lris1,DSTO,10
lris1,SSID,6
lris1,MDEC,30
lris2,SSID,10
lris2,SSID,7
lris2,PAST,7
lris2,SINT,4
lris2,SINT,7
lris2,SSID,4
lris2,MCAV,10
lris2,MCAV,5
lris2,MCAV,7
lris2,SSID,2
lris2,SSID,3
lris2,SSID,5
lris2,SSID,10
lris2,SRAD,2
lris2,SSID,4
lris2,SSID,3
lris2,SSID,2
lris2,SSID,1
lris2,EFAS,4
lris2,SSID,9
lris2,SSID,13
lris2,SRAD,1
lris2,SSID,4
lris2,SSID,9
lris2,SSID,1
lris2,PSTR,5
lris2,SRAD,12
lris2,SRAD,16
lris2,SRAD,9
lris2,SRAD,6
lris2,SRAD,6
lris2,MDEC,18
lris2,SRAD,6
lris2,SRAD,10
lris2,SRAD,7
lris2,SRAD,22
lris2,SRAD,3
lris2,SRAD,3
lris2,SRAD,6
lris2,SRAD,5
lris2,SRAD,13
lris2,SRAD,5
lris2,SRAD,6
lris2,MCAV,3
lris2,SRAD,16
lris2,OFAV,5
lris2,SSID,10
lris2,SINT,5
lris2,PAST,10
cpsse1,SSID,3
cpsse1,SINT,9
cpsse1,SINT,4
cpsse1,SINT,8
cpsse1,SINT,6
cpsse1,SBOU,3
cpsse1,SSID,8
cpsse1,DSTO,10
cpsse2,MCAV,3
cpsse2,SSID,6
cpsse2,SINT,3
cpsse2,SINT,6
cpsse2,PSTR,15
cpsse2,MDEC,50
cpsse3,SSID,8
cpsse3,SSID,5
cpsse3,MDEC,38
cpsse3,SSID,6
cpsse3,MDEC,25
cpsse3,SINT,13
cpsse3,MCAV,10
cpsse4,SSID,10
cpsse4,SSID,4
cpsse4,SRAD,1
cpsse4,SRAD,2
cpsse4,SRAD,2
cpsse4,AFRA,8
cpsse4,SINT,3
cpsse4,MCAV,10
cpsse4,MDEC,35
cpsse5,MCAV,1
cpsse5,MCAV,1
cpsse5,MCAV,6
cpsse5,SSID,9
cpsse5,SSID,6
cpsse5,AFRA,10
cpsse5,SINT,17
cpsse5,SINT,4
cpsse5,SSID,11
cpsse5,MCAV,2
cpsse5,SSID,5
cpsse5,SINT,10
cpsse5,SINT,10
cpsse5,AAGA,12
cpsse5,AAGA,10
cpsse5,AAGA,25
cpsse5,SSID,5
cpsse5,SSID,15
cpsse5,SINT,3
cpsse5,SINT,5
cpsse5,MCAV,20
cpsse5,SSID,12
cpsse5,SSID,6
cpsse5,MCAV,20
cpsse6,PAST,9
cpsse6,AFRA,10
cpsse6,SSID,6
cpsse6,SSID,2
cpsse6,PAST,8
cpsse6,MCAV,5
cpsse6,SINT,6
cpsse6,SSID,1
cpsse6,MDEC,10
cpsse6,MDEC,20
cpsse6,MDEC,20
cpsse6,MDEC,50
cpsse6,DSTO,5
cpsse6,SINT,15
cpsse6,SSID,5
cpsse6,SINT,15
cpsse6,SINT,20
cpsse6,SINT,13
cpsse6,SSID,8
cpsse6,SINT,30
cpsse6,SINT,24
cpsse7,MDEC,43
cpsse7,SSID,1
cpsse7,SSID,1
cpsse7,SSID,1
cpsse7,MCAV,3
cpsse7,MDEC,15
cpsse7,SSID,4
cpsse7,MDEC,32
cpsse7,AFRA,24
cpsse7,AFRA,2
cpsse7,SSID,6
cpsse7,MDEC,12
cpsse7,MDEC,21
cpsse7,SSID,5
cpsse7,MCAV,8
cpsse7,MDEC,110
cpsse7,MDEC,70
cpsse7,MDEC,2
cpsse7,MDEC,3
cpsse7,MCAV,4
cpsse7,MDEC,40
cpsse8,SSID,16
cpsse8,MDEC,27
cpsse8,MDEC,48
cpsse8,MDEC,26
cpsse8,SINT,10
cpsse8,MDEC,22
cpsse8,SSID,12
cpsse8,MDEC,45
cpsse8,SINT,10
cpsse8,SINT,12
cpsse8,SINT,20
cpsse8,SINT,12
cpsse8,SINT,20
cpsse8,SINT,12
