site,taxon,class,n
IN-86-RR,MUSS,<4cm,0
IN-86-RR,MYCE,>4cm,0
IN-86-RR,OCUL,<4cm,0
IN-86-RR,OCUL,>4cm,0
IN-86-RR,ORBI,<4cm,0
IN-86-RR,ORBI,>4cm,0
IN-86-RR,PORI,<4cm,1
IN-86-RR,PORI,>4cm,0
IN-86-RR,SCOL,>4cm,0
IN-86-RR,SIDE,<4cm,70
IN-86-RR,SIDE,>4cm,0
IN-86-RR,SINT,<4cm,1
IN-86-RR,SINT,>4cm,2
IN-86-RR,SOLE,<4cm,0
IN-86-RR,SOLE,>4cm,2
IN-87-RR,ACER,<4cm,0
IN-87-RR,ACER,>4cm,0
IN-87-RR,AGAR,<4cm,0
IN-87-RR,AGAR,>4cm,0
IN-87-RR,DSTO,>4cm,0
IN-87-RR,EFAS,>4cm,0
IN-87-RR,FAVI,<4cm,0
IN-87-RR,FAVI,>4cm,0
IN-87-RR,HCUC,<4cm,0
IN-87-RR,HCUC,>4cm,0
IN-87-RR,MADR,<4cm,0
IN-87-RR,MADR,>4cm,0
IN-87-RR,MCAV,<4cm,0
IN-87-RR,MCAV,>4cm,1
IN-87-RR,MEAN,<4cm,0
IN-87-RR,MMEA,>4cm,1
IN-87-RR,MUSS,<4cm,0
IN-87-RR,MYCE,>4cm,0
IN-87-RR,OCUL,<4cm,0
IN-87-RR,OCUL,>4cm,0
IN-87-RR,ORBI,<4cm,0
IN-87-RR,ORBI,>4cm,0
IN-87-RR,PORI,<4cm,0
IN-87-RR,PORI,>4cm,0
IN-87-RR,SCOL,>4cm,0
IN-87-RR,SIDE,<4cm,11
IN-87-RR,SIDE,>4cm,2
IN-87-RR,SINT,<4cm,0
IN-87-RR,SINT,>4cm,0
IN-87-RR,SOLE,<4cm,0
IN-87-RR,SOLE,>4cm,0
IN-88-RR,ACER,<4cm,0
IN-88-RR,ACER,>4cm,0
IN-88-RR,AGAR,<4cm,0
IN-88-RR,AGAR,>4cm,0
IN-88-RR,DSTO,>4cm,1
IN-88-RR,EFAS,>4cm,0
IN-88-RR,FAVI,<4cm,1
IN-88-RR,FAVI,>4cm,0
IN-88-RR,HCUC,<4cm,0
IN-88-RR,HCUC,>4cm,0
IN-88-RR,MADR,<4cm,0
IN-88-RR,MADR,>4cm,0
IN-88-RR,MCAV,<4cm,4
IN-88-RR,MCAV,>4cm,1
IN-88-RR,MEAN,<4cm,1
IN-88-RR,MMEA,>4cm,0
IN-88-RR,MUSS,<4cm,0
IN-88-RR,MYCE,>4cm,0
IN-88-RR,OCUL,<4cm,0
IN-88-RR,OCUL,>4cm,0
IN-88-RR,ORBI,<4cm,0
IN-88-RR,ORBI,>4cm,0
IN-88-RR,PORI,<4cm,0
IN-88-RR,PORI,>4cm,2
IN-88-RR,SCOL,>4cm,0
IN-88-RR,SIDE,<4cm,40
IN-88-RR,SIDE,>4cm,6
IN-88-RR,SINT,<4cm,0
IN-88-RR,SINT,>4cm,0
IN-88-RR,SOLE,<4cm,0
IN-88-RR,SOLE,>4cm,0
IN-89-RR,ACER,<4cm,0
IN-89-RR,ACER,>4cm,0
IN-89-RR,AGAR,<4cm,0
IN-89-RR,AGAR,>4cm,0
IN-89-RR,DSTO,>4cm,0
IN-89-RR,EFAS,>4cm,0
IN-89-RR,FAVI,<4cm,1
IN-89-RR,FAVI,>4cm,0
IN-89-RR,HCUC,<4cm,0
IN-89-RR,HCUC,>4cm,0
IN-89-RR,MADR,<4cm,0
IN-89-RR,MADR,>4cm,0
IN-89-RR,MCAV,<4cm,1
IN-89-RR,MCAV,>4cm,0
IN-89-RR,MEAN,<4cm,2
IN-89-RR,MMEA,>4cm,0
IN-89-RR,MUSS,<4cm,0
IN-89-RR,MYCE,>4cm,0
IN-89-RR,OCUL,<4cm,0
IN-89-RR,OCUL,>4cm,0
IN-89-RR,ORBI,<4cm,0
IN-89-RR,ORBI,>4cm,0
IN-89-RR,PORI,<4cm,0
IN-89-RR,PORI,>4cm,1
IN-89-RR,SCOL,>4cm,0
IN-89-RR,SIDE,<4cm,34
IN-89-RR,SIDE,>4cm,5
IN-89-RR,SINT,<4cm,0
IN-89-RR,SINT,>4cm,0
IN-89-RR,SOLE,<4cm,0
IN-89-RR,SOLE,>4cm,1
IN-9-CP,ACER,<4cm,0
IN-9-CP,ACER,>4cm,0
IN-9-CP,AGAR,<4cm,0
IN-9-CP,AGAR,>4cm,0
IN-9-CP,DSTO,>4cm,0
IN-9-CP,EFAS,>4cm,0
IN-9-CP,FAVI,<4cm,0
IN-9-CP,FAVI,>4cm,1
IN-9-CP,HCUC,<4cm,0
IN-9-CP,HCUC,>4cm,0
IN-9-CP,MADR,<4cm,0
IN-9-CP,MADR,>4cm,0
IN-9-CP,MCAV,<4cm,0
IN-9-CP,MCAV,>4cm,0
IN-9-CP,MEAN,<4cm,0
IN-9-CP,MMEA,>4cm,0
IN-9-CP,MUSS,<4cm,0
IN-9-CP,MYCE,>4cm,0
IN-9-CP,OCUL,<4cm,0
IN-9-CP,OCUL,>4cm,0
IN-9-CP,ORBI,<4cm,0
IN-9-CP,ORBI,>4cm,0
IN-9-CP,PORI,<4cm,2
IN-9-CP,PORI,>4cm,0
IN-9-CP,SCOL,>4cm,0
IN-9-CP,SIDE,<4cm,232
IN-9-CP,SIDE,>4cm,6
IN-9-CP,SINT,<4cm,0
IN-9-CP,SINT,>4cm,0
IN-9-CP,SOLE,<4cm,0
IN-9-CP,SOLE,>4cm,2
IN-90-RR,ACER,<4cm,0
IN-90-RR,ACER,>4cm,0
IN-90-RR,AGAR,<4cm,0
IN-90-RR,AGAR,>4cm,0
IN-90-RR,DSTO,>4cm,0
IN-90-RR,EFAS,>4cm,0
IN-90-RR,FAVI,<4cm,0
IN-90-RR,FAVI,>4cm,0
IN-90-RR,HCUC,<4cm,0
IN-90-RR,HCUC,>4cm,0
IN-90-RR,MADR,<4cm,0
IN-90-RR,MADR,>4cm,0
IN-90-RR,MCAV,<4cm,1
IN-90-RR,MCAV,>4cm,0
IN-90-RR,MEAN,<4cm,0
IN-90-RR,MMEA,>4cm,0
IN-90-RR,MUSS,<4cm,0
IN-90-RR,MYCE,>4cm,0
IN-90-RR,OCUL,<4cm,0
IN-90-RR,OCUL,>4cm,0
IN-90-RR,ORBI,<4cm,0
IN-90-RR,ORBI,>4cm,0
IN-90-RR,PORI,<4cm,0
IN-90-RR,PORI,>4cm,0
IN-90-RR,SCOL,>4cm,0
IN-90-RR,SIDE,<4cm,15
IN-90-RR,SIDE,>4cm,4
IN-90-RR,SINT,<4cm,0
IN-90-RR,SINT,>4cm,0
IN-90-RR,SOLE,<4cm,0
IN-90-RR,SOLE,>4cm,1
IN-91-CP,ACER,<4cm,0
IN-91-CP,ACER,>4cm,0
IN-91-CP,AGAR,<4cm,0
IN-91-CP,AGAR,>4cm,0
IN-91-CP,DSTO,>4cm,1
IN-91-CP,EFAS,>4cm,0
IN-91-CP,FAVI,<4cm,1
IN-91-CP,FAVI,>4cm,0
IN-91-CP,HCUC,<4cm,0
IN-91-CP,HCUC,>4cm,0
IN-91-CP,MADR,<4cm,0
IN-91-CP,MADR,>4cm,0
IN-91-CP,MCAV,<4cm,1
IN-91-CP,MCAV,>4cm,1
IN-91-CP,MEAN,<4cm,1
IN-91-CP,MMEA,>4cm,0
IN-91-CP,MUSS,<4cm,0
IN-91-CP,MYCE,>4cm,0
IN-91-CP,OCUL,<4cm,0
IN-91-CP,OCUL,>4cm,0
IN-91-CP,ORBI,<4cm,0
IN-91-CP,ORBI,>4cm,0
IN-91-CP,PORI,<4cm,4
IN-91-CP,PORI,>4cm,3
IN-91-CP,SCOL,>4cm,0
IN-91-CP,SIDE,<4cm,45
IN-91-CP,SIDE,>4cm,1
IN-91-CP,SINT,<4cm,2
IN-91-CP,SINT,>4cm,2
IN-91-CP,SOLE,<4cm,0
IN-91-CP,SOLE,>4cm,1
IN-92-CP,ACER,<4cm,0
IN-92-CP,ACER,>4cm,0
IN-92-CP,AGAR,<4cm,0
IN-92-CP,AGAR,>4cm,1
IN-92-CP,DSTO,>4cm,0
IN-92-CP,EFAS,>4cm,0
IN-92-CP,FAVI,<4cm,1
IN-92-CP,FAVI,>4cm,0
IN-92-CP,HCUC,<4cm,0
IN-92-CP,HCUC,>4cm,0
IN-92-CP,MADR,<4cm,0
IN-92-CP,MADR,>4cm,0
IN-92-CP,MCAV,<4cm,6
IN-92-CP,MCAV,>4cm,0
IN-92-CP,MEAN,<4cm,1
IN-92-CP,MMEA,>4cm,1
IN-92-CP,MUSS,<4cm,0
IN-92-CP,MYCE,>4cm,0
IN-92-CP,OCUL,<4cm,0
IN-92-CP,OCUL,>4cm,0
IN-92-CP,ORBI,<4cm,0
IN-92-CP,ORBI,>4cm,0
IN-92-CP,PORI,<4cm,1
IN-92-CP,PORI,>4cm,3
IN-92-CP,SCOL,>4cm,0
IN-92-CP,SIDE,<4cm,53
IN-92-CP,SIDE,>4cm,2
IN-92-CP,SINT,<4cm,3
IN-92-CP,SINT,>4cm,4
IN-92-CP,SOLE,<4cm,0
IN-92-CP,SOLE,>4cm,0
IN-93-CP,ACER,<4cm,0
IN-93-CP,ACER,>4cm,0
IN-93-CP,AGAR,<4cm,0
IN-93-CP,AGAR,>4cm,0
IN-93-CP,DSTO,>4cm,1
IN-93-CP,EFAS,>4cm,0
IN-93-CP,FAVI,<4cm,0
IN-93-CP,FAVI,>4cm,0
IN-93-CP,HCUC,<4cm,0
IN-93-CP,HCUC,>4cm,0
IN-93-CP,MADR,<4cm,0
IN-93-CP,MADR,>4cm,0
IN-93-CP,MCAV,<4cm,2
IN-93-CP,MCAV,>4cm,1
IN-93-CP,MEAN,<4cm,1
IN-93-CP,MMEA,>4cm,0
IN-93-CP,MUSS,<4cm,0
IN-93-CP,MYCE,>4cm,0
IN-93-CP,OCUL,<4cm,0
IN-93-CP,OCUL,>4cm,0
IN-93-CP,ORBI,<4cm,0
IN-93-CP,ORBI,>4cm,0
IN-93-CP,PORI,<4cm,0
IN-93-CP,PORI,>4cm,0
IN-93-CP,SCOL,>4cm,0
IN-93-CP,SIDE,<4cm,42
IN-93-CP,SIDE,>4cm,0
IN-93-CP,SINT,<4cm,3
IN-93-CP,SINT,>4cm,10
IN-93-CP,SOLE,<4cm,0
IN-93-CP,SOLE,>4cm,0
IN-94-CP,ACER,<4cm,0
IN-94-CP,ACER,>4cm,0
IN-94-CP,AGAR,<4cm,0
IN-94-CP,AGAR,>4cm,0
IN-94-CP,DSTO,>4cm,0
IN-94-CP,EFAS,>4cm,0
IN-94-CP,FAVI,<4cm,0
IN-94-CP,FAVI,>4cm,0
IN-94-CP,HCUC,<4cm,0
IN-94-CP,HCUC,>4cm,0
IN-94-CP,MADR,<4cm,0
IN-94-CP,MADR,>4cm,0
IN-94-CP,MCAV,<4cm,5
IN-94-CP,MCAV,>4cm,3
IN-94-CP,MEAN,<4cm,3
IN-94-CP,MMEA,>4cm,0
IN-94-CP,MUSS,<4cm,0
IN-94-CP,MYCE,>4cm,0
IN-94-CP,OCUL,<4cm,0
IN-94-CP,OCUL,>4cm,0
IN-94-CP,ORBI,<4cm,0
IN-94-CP,ORBI,>4cm,0
IN-94-CP,PORI,<4cm,0
IN-94-CP,PORI,>4cm,2
IN-94-CP,SCOL,>4cm,0
IN-94-CP,SIDE,<4cm,12
IN-94-CP,SIDE,>4cm,2
IN-94-CP,SINT,<4cm,6
IN-94-CP,SINT,>4cm,7
IN-94-CP,SOLE,<4cm,2
IN-94-CP,SOLE,>4cm,1
IN-95-CP,ACER,<4cm,0
IN-95-CP,ACER,>4cm,0
IN-95-CP,AGAR,<4cm,0
IN-95-CP,AGAR,>4cm,1
IN-95-CP,DSTO,>4cm,2
IN-95-CP,EFAS,>4cm,0
IN-95-CP,FAVI,<4cm,0
IN-95-CP,FAVI,>4cm,0
IN-95-CP,HCUC,<4cm,0
IN-95-CP,HCUC,>4cm,0
IN-95-CP,MADR,<4cm,0
IN-95-CP,MADR,>4cm,0
IN-95-CP,MCAV,<4cm,2
IN-95-CP,MCAV,>4cm,3
IN-95-CP,MEAN,<4cm,0
IN-95-CP,MMEA,>4cm,0
IN-95-CP,MUSS,<4cm,0
IN-95-CP,MYCE,>4cm,0
IN-95-CP,OCUL,<4cm,0
IN-95-CP,OCUL,>4cm,0
IN-95-CP,ORBI,<4cm,0
IN-95-CP,ORBI,>4cm,0
IN-95-CP,PORI,<4cm,0
IN-95-CP,PORI,>4cm,0
IN-95-CP,SCOL,>4cm,0
IN-95-CP,SIDE,<4cm,35
IN-95-CP,SIDE,>4cm,4
IN-95-CP,SINT,<4cm,2
IN-95-CP,SINT,>4cm,19
IN-95-CP,SOLE,<4cm,0
IN-95-CP,SOLE,>4cm,1
IN-96-CP,ACER,<4cm,0
IN-96-CP,ACER,>4cm,0
IN-96-CP,AGAR,<4cm,0
IN-96-CP,AGAR,>4cm,0
IN-96-CP,DSTO,>4cm,1
IN-96-CP,EFAS,>4cm,0
IN-96-CP,FAVI,<4cm,0
IN-96-CP,FAVI,>4cm,0
IN-96-CP,HCUC,<4cm,0
IN-96-CP,HCUC,>4cm,0
IN-96-CP,MADR,<4cm,0
IN-96-CP,MADR,>4cm,0
IN-96-CP,MCAV,<4cm,7
IN-96-CP,MCAV,>4cm,1
IN-96-CP,MEAN,<4cm,6
IN-96-CP,MMEA,>4cm,0
IN-96-CP,MUSS,<4cm,0
IN-96-CP,MYCE,>4cm,0
IN-96-CP,OCUL,<4cm,0
IN-96-CP,OCUL,>4cm,0
IN-96-CP,ORBI,<4cm,0
IN-96-CP,ORBI,>4cm,0
IN-96-CP,PORI,<4cm,1
IN-96-CP,PORI,>4cm,0
IN-96-CP,SCOL,>4cm,0
IN-96-CP,SIDE,<4cm,32
IN-96-CP,SIDE,>4cm,3
IN-96-CP,SINT,<4cm,1
IN-96-CP,SINT,>4cm,10
IN-96-CP,SOLE,<4cm,0
IN-96-CP,SOLE,>4cm,0
IN-97-CP,ACER,<4cm,0
IN-97-CP,ACER,>4cm,0
IN-97-CP,AGAR,<4cm,0
IN-97-CP,AGAR,>4cm,0
IN-97-CP,DSTO,>4cm,0
IN-97-CP,EFAS,>4cm,0
IN-97-CP,FAVI,<4cm,0
IN-97-CP,FAVI,>4cm,0
IN-97-CP,HCUC,<4cm,0
IN-97-CP,HCUC,>4cm,0
IN-97-CP,MADR,<4cm,0
IN-97-CP,MADR,>4cm,0
IN-97-CP,MCAV,<4cm,5
IN-97-CP,MCAV,>4cm,2
IN-97-CP,MEAN,<4cm,3
IN-97-CP,MMEA,>4cm,0
IN-97-CP,MUSS,<4cm,0
IN-97-CP,MYCE,>4cm,0
IN-97-CP,OCUL,<4cm,0
IN-97-CP,OCUL,>4cm,0
IN-97-CP,ORBI,<4cm,0
IN-97-CP,ORBI,>4cm,0
IN-97-CP,PORI,<4cm,0
IN-97-CP,PORI,>4cm,0
IN-97-CP,SCOL,>4cm,0
IN-97-CP,SIDE,<4cm,89
IN-97-CP,SIDE,>4cm,2
IN-97-CP,SINT,<4cm,2
IN-97-CP,SINT,>4cm,3
IN-97-CP,SOLE,<4cm,0
IN-97-CP,SOLE,>4cm,0
IN-98-AR,ACER,<4cm,0
IN-98-AR,ACER,>4cm,0
IN-98-AR,AGAR,<4cm,0
IN-98-AR,AGAR,>4cm,0
IN-98-AR,DSTO,>4cm,1
IN-98-AR,EFAS,>4cm,0
IN-98-AR,FAVI,<4cm,1
IN-98-AR,FAVI,>4cm,0
IN-98-AR,HCUC,<4cm,0
IN-98-AR,HCUC,>4cm,0
IN-98-AR,MADR,<4cm,0
IN-98-AR,MADR,>4cm,0
IN-98-AR,MCAV,<4cm,6
IN-98-AR,MCAV,>4cm,2
IN-98-AR,MEAN,<4cm,2
IN-98-AR,MMEA,>4cm,0
IN-98-AR,MUSS,<4cm,0
IN-98-AR,MYCE,>4cm,0
IN-98-AR,OCUL,<4cm,0
IN-98-AR,OCUL,>4cm,0
IN-98-AR,ORBI,<4cm,0
IN-98-AR,ORBI,>4cm,0
IN-98-AR,PORI,<4cm,1
IN-98-AR,PORI,>4cm,3
IN-98-AR,SCOL,>4cm,0
IN-98-AR,SIDE,<4cm,56
IN-98-AR,SIDE,>4cm,8
IN-98-AR,SINT,<4cm,1
IN-98-AR,SINT,>4cm,2
IN-98-AR,SOLE,<4cm,1
IN-98-AR,SOLE,>4cm,1
IN-99-CP,ACER,<4cm,0
IN-99-CP,ACER,>4cm,0
IN-99-CP,AGAR,<4cm,0
IN-99-CP,AGAR,>4cm,0
IN-99-CP,DSTO,>4cm,1
IN-99-CP,EFAS,>4cm,0
IN-99-CP,FAVI,<4cm,0
IN-99-CP,FAVI,>4cm,0
IN-99-CP,HCUC,<4cm,0
IN-99-CP,HCUC,>4cm,0
IN-99-CP,MADR,<4cm,0
IN-99-CP,MADR,>4cm,0
IN-99-CP,MCAV,<4cm,5
IN-99-CP,MCAV,>4cm,4
IN-99-CP,MEAN,<4cm,4
IN-99-CP,MMEA,>4cm,0
IN-99-CP,MUSS,<4cm,0
IN-99-CP,MYCE,>4cm,0
IN-99-CP,OCUL,<4cm,0
IN-99-CP,OCUL,>4cm,0
IN-99-CP,ORBI,<4cm,0
IN-99-CP,ORBI,>4cm,0
IN-99-CP,PORI,<4cm,0
IN-99-CP,PORI,>4cm,0
IN-99-CP,SCOL,>4cm,0
IN-99-CP,SIDE,<4cm,11
IN-99-CP,SIDE,>4cm,5
IN-99-CP,SINT,<4cm,3
IN-99-CP,SINT,>4cm,19
IN-99-CP,SOLE,<4cm,0
IN-99-CP,SOLE,>4cm,1
MI-121-LR,ACER,<4cm,0
MI-121-LR,ACER,>4cm,0
MI-121-LR,AGAR,<4cm,0
MI-121-LR,AGAR,>4cm,0
MI-121-LR,DSTO,>4cm,0
MI-121-LR,EFAS,>4cm,0
MI-121-LR,FAVI,<4cm,0
MI-121-LR,FAVI,>4cm,1
MI-121-LR,HCUC,<4cm,0
MI-121-LR,HCUC,>4cm,0
MI-121-LR,MADR,<4cm,0
MI-121-LR,MADR,>4cm,1
MI-121-LR,MCAV,<4cm,0
MI-121-LR,MCAV,>4cm,2
MI-121-LR,MEAN,<4cm,1
MI-121-LR,MMEA,>4cm,1
MI-121-LR,MUSS,<4cm,0
MI-121-LR,MYCE,>4cm,0
MI-121-LR,OCUL,<4cm,0
MI-121-LR,OCUL,>4cm,0
MI-121-LR,ORBI,<4cm,0
MI-121-LR,ORBI,>4cm,0
MI-121-LR,PORI,<4cm,1
MI-121-LR,PORI,>4cm,1
MI-121-LR,SCOL,>4cm,0
MI-121-LR,SIDE,<4cm,0
MI-121-LR,SIDE,>4cm,4
MI-121-LR,SINT,<4cm,1
MI-121-LR,SINT,>4cm,3
MI-121-LR,SOLE,<4cm,0
MI-121-LR,SOLE,>4cm,0
MI-122-LR,ACER,<4cm,0
MI-122-LR,ACER,>4cm,0
MI-122-LR,AGAR,<4cm,0
MI-122-LR,AGAR,>4cm,0
MI-122-LR,DSTO,>4cm,0
MI-122-LR,EFAS,>4cm,0
MI-122-LR,FAVI,<4cm,0
MI-122-LR,FAVI,>4cm,0
MI-122-LR,HCUC,<4cm,0
MI-122-LR,HCUC,>4cm,0
MI-122-LR,MADR,<4cm,0
MI-122-LR,MADR,>4cm,0
MI-122-LR,MCAV,<4cm,2
MI-122-LR,MCAV,>4cm,4
MI-122-LR,MEAN,<4cm,0
MI-122-LR,MMEA,>4cm,0
MI-122-LR,MUSS,<4cm,0
MI-122-LR,MYCE,>4cm,0
MI-122-LR,OCUL,<4cm,0
MI-122-LR,OCUL,>4cm,0
MI-122-LR,ORBI,<4cm,0
MI-122-LR,ORBI,>4cm,0
MI-122-LR,PORI,<4cm,0
MI-122-LR,PORI,>4cm,3
MI-122-LR,SCOL,>4cm,0
MI-122-LR,SIDE,<4cm,0
MI-122-LR,SIDE,>4cm,2
MI-122-LR,SINT,<4cm,1
MI-122-LR,SINT,>4cm,3
MI-122-LR,SOLE,<4cm,0
MI-122-LR,SOLE,>4cm,0
MI-123-LR,ACER,<4cm,0
MI-123-LR,ACER,>4cm,0
MI-123-LR,AGAR,<4cm,0
MI-123-LR,AGAR,>4cm,1
MI-123-LR,DSTO,>4cm,0
MI-123-LR,EFAS,>4cm,0
MI-123-LR,FAVI,<4cm,0
MI-123-LR,FAVI,>4cm,0
MI-123-LR,HCUC,<4cm,0
MI-123-LR,HCUC,>4cm,0
MI-123-LR,MADR,<4cm,0
MI-123-LR,MADR,>4cm,0
MI-123-LR,MCAV,<4cm,1
MI-123-LR,MCAV,>4cm,1
MI-123-LR,MEAN,<4cm,0
MI-123-LR,MMEA,>4cm,0
MI-123-LR,MUSS,<4cm,0
MI-123-LR,MYCE,>4cm,0
MI-123-LR,OCUL,<4cm,0
MI-123-LR,OCUL,>4cm,0
MI-123-LR,ORBI,<4cm,0
MI-123-LR,ORBI,>4cm,0
MI-123-LR,PORI,<4cm,0
MI-123-LR,PORI,>4cm,4
MI-123-LR,SCOL,>4cm,0
MI-123-LR,SIDE,<4cm,6
MI-123-LR,SIDE,>4cm,6
MI-123-LR,SINT,<4cm,2
MI-123-LR,SINT,>4cm,5
MI-123-LR,SOLE,<4cm,0
MI-123-LR,SOLE,>4cm,0
MI-124-LR,ACER,<4cm,0
MI-124-LR,ACER,>4cm,0
MI-124-LR,AGAR,<4cm,0
MI-124-LR,AGAR,>4cm,0
MI-124-LR,DSTO,>4cm,0
MI-124-LR,EFAS,>4cm,0
MI-124-LR,FAVI,<4cm,0
MI-124-LR,FAVI,>4cm,1
MI-124-LR,HCUC,<4cm,0
MI-124-LR,HCUC,>4cm,0
MI-124-LR,MADR,<4cm,0
MI-124-LR,MADR,>4cm,0
MI-124-LR,MCAV,<4cm,2
MI-124-LR,MCAV,>4cm,0
MI-124-LR,MEAN,<4cm,0
MI-124-LR,MMEA,>4cm,0
MI-124-LR,MUSS,<4cm,0
MI-124-LR,MYCE,>4cm,0
MI-124-LR,OCUL,<4cm,0
MI-124-LR,OCUL,>4cm,0
MI-124-LR,ORBI,<4cm,0
MI-124-LR,ORBI,>4cm,0
MI-124-LR,PORI,<4cm,2
MI-124-LR,PORI,>4cm,6
MI-124-LR,SCOL,>4cm,0
MI-124-LR,SIDE,<4cm,9
MI-124-LR,SIDE,>4cm,8
MI-124-LR,SINT,<4cm,1
MI-124-LR,SINT,>4cm,9
MI-124-LR,SOLE,<4cm,0
MI-124-LR,SOLE,>4cm,0
MI-125-LR,ACER,<4cm,0
MI-125-LR,ACER,>4cm,0
MI-125-LR,AGAR,<4cm,0
MI-125-LR,AGAR,>4cm,0
MI-125-LR,DSTO,>4cm,0
MI-125-LR,EFAS,>4cm,0
MI-125-LR,FAVI,<4cm,0
MI-125-LR,FAVI,>4cm,0
MI-125-LR,HCUC,<4cm,0
MI-125-LR,HCUC,>4cm,0
MI-125-LR,MADR,<4cm,0
MI-125-LR,MADR,>4cm,0
MI-125-LR,MCAV,<4cm,1
MI-125-LR,MCAV,>4cm,0
MI-125-LR,MEAN,<4cm,0
MI-125-LR,MMEA,>4cm,0
MI-125-LR,MUSS,<4cm,0
MI-125-LR,MYCE,>4cm,1
MI-125-LR,OCUL,<4cm,0
MI-125-LR,OCUL,>4cm,0
MI-125-LR,ORBI,<4cm,0
MI-125-LR,ORBI,>4cm,0
MI-125-LR,PORI,<4cm,0
MI-125-LR,PORI,>4cm,3
MI-125-LR,SCOL,>4cm,0
MI-125-LR,SIDE,<4cm,11
MI-125-LR,SIDE,>4cm,5
MI-125-LR,SINT,<4cm,1
MI-125-LR,SINT,>4cm,6
MI-125-LR,SOLE,<4cm,1
MI-125-LR,SOLE,>4cm,0
MI-126-LR,ACER,<4cm,0
MI-126-LR,ACER,>4cm,0
MI-126-LR,AGAR,<4cm,0
MI-126-LR,AGAR,>4cm,0
MI-126-LR,DSTO,>4cm,0
MI-126-LR,EFAS,>4cm,0
MI-126-LR,FAVI,<4cm,0
MI-126-LR,FAVI,>4cm,0
MI-126-LR,HCUC,<4cm,0
MI-126-LR,HCUC,>4cm,0
MI-126-LR,MADR,<4cm,0
MI-126-LR,MADR,>4cm,0
MI-126-LR,MCAV,<4cm,2
MI-126-LR,MCAV,>4cm,2
MI-126-LR,MEAN,<4cm,0
MI-126-LR,MMEA,>4cm,1
MI-126-LR,MUSS,<4cm,0
MI-126-LR,MYCE,>4cm,0
MI-126-LR,OCUL,<4cm,0
MI-126-LR,OCUL,>4cm,0
MI-126-LR,ORBI,<4cm,0
MI-126-LR,ORBI,>4cm,0
MI-126-LR,PORI,<4cm,1
MI-126-LR,PORI,>4cm,6
MI-126-LR,SCOL,>4cm,0
MI-126-LR,SIDE,<4cm,3
MI-126-LR,SIDE,>4cm,1
MI-126-LR,SINT,<4cm,3
MI-126-LR,SINT,>4cm,2
MI-126-LR,SOLE,<4cm,0
MI-126-LR,SOLE,>4cm,0
MI-127-LR,ACER,<4cm,0
MI-127-LR,ACER,>4cm,0
MI-127-LR,AGAR,<4cm,0
MI-127-LR,AGAR,>4cm,1
MI-127-LR,DSTO,>4cm,0
MI-127-LR,EFAS,>4cm,0
MI-127-LR,FAVI,<4cm,0
MI-127-LR,FAVI,>4cm,0
MI-127-LR,HCUC,<4cm,0
MI-127-LR,HCUC,>4cm,0
MI-127-LR,MADR,<4cm,0
MI-127-LR,MADR,>4cm,2
MI-127-LR,MCAV,<4cm,2
MI-127-LR,MCAV,>4cm,3
MI-127-LR,MEAN,<4cm,0
MI-127-LR,MMEA,>4cm,0
MI-127-LR,MUSS,<4cm,0
MI-127-LR,MYCE,>4cm,0
MI-127-LR,OCUL,<4cm,0
MI-127-LR,OCUL,>4cm,0
MI-127-LR,ORBI,<4cm,0
MI-127-LR,ORBI,>4cm,0
MI-127-LR,PORI,<4cm,0
MI-127-LR,PORI,>4cm,11
MI-127-LR,SCOL,>4cm,0
MI-127-LR,SIDE,<4cm,3
MI-127-LR,SIDE,>4cm,7
MI-127-LR,SINT,<4cm,3
MI-127-LR,SINT,>4cm,11
MI-127-LR,SOLE,<4cm,0
MI-127-LR,SOLE,>4cm,0
MI-128-LR,ACER,<4cm,0
MI-128-LR,ACER,>4cm,0
MI-128-LR,AGAR,<4cm,0
MI-128-LR,AGAR,>4cm,0
MI-128-LR,DSTO,>4cm,0
MI-128-LR,EFAS,>4cm,0
MI-128-LR,FAVI,<4cm,0
MI-128-LR,FAVI,>4cm,0
MI-128-LR,HCUC,<4cm,0
MI-128-LR,HCUC,>4cm,0
MI-128-LR,MADR,<4cm,0
MI-128-LR,MADR,>4cm,0
MI-128-LR,MCAV,<4cm,2
MI-128-LR,MCAV,>4cm,3
MI-128-LR,MEAN,<4cm,0
MI-128-LR,MMEA,>4cm,1
MI-128-LR,MUSS,<4cm,0
MI-128-LR,MYCE,>4cm,0
MI-128-LR,OCUL,<4cm,0
MI-128-LR,OCUL,>4cm,0
MI-128-LR,ORBI,<4cm,0
MI-128-LR,ORBI,>4cm,0
MI-128-LR,PORI,<4cm,1
MI-128-LR,PORI,>4cm,7
MI-128-LR,SCOL,>4cm,0
MI-128-LR,SIDE,<4cm,2
MI-128-LR,SIDE,>4cm,3
MI-128-LR,SINT,<4cm,1
MI-128-LR,SINT,>4cm,12
MI-128-LR,SOLE,<4cm,0
MI-128-LR,SOLE,>4cm,0
MI-129-LR,ACER,<4cm,0
MI-129-LR,ACER,>4cm,0
MI-129-LR,AGAR,<4cm,0
MI-129-LR,AGAR,>4cm,0
MI-129-LR,DSTO,>4cm,0
MI-129-LR,EFAS,>4cm,0
MI-129-LR,FAVI,<4cm,0
MI-129-LR,FAVI,>4cm,1
MI-129-LR,HCUC,<4cm,0
MI-129-LR,HCUC,>4cm,0
MI-129-LR,MADR,<4cm,1
