site,taxon,class,n
IN-23-LR,PAST,<4cm,0
IN-23-LR,PAST,>4cm,3
IN-23-LR,PCLI,<4cm,0
IN-23-LR,PCLI,>4cm,0
IN-23-LR,PFUR,<4cm,0
IN-23-LR,PFUR,>4cm,0
IN-23-LR,PPOR,<4cm,0
IN-23-LR,PPOR,>4cm,0
IN-23-LR,PSTR,<4cm,2
IN-23-LR,PSTR,>4cm,0
IN-23-LR,SBOU,<4cm,0
IN-23-LR,SBOU,>4cm,0
IN-23-LR,SCOL,<4cm,0
IN-23-LR,SCOL,>4cm,0
IN-23-LR,SCUB,<4cm,0
IN-23-LR,SCUB,>4cm,0
IN-23-LR,SIDE,<4cm,8
IN-23-LR,SIDE,>4cm,0
IN-23-LR,SINT,<4cm,2
IN-23-LR,SINT,>4cm,3
IN-23-LR,SRAD,<4cm,0
IN-23-LR,SRAD,>4cm,5
IN-23-LR,SSID,<4cm,0
IN-23-LR,SSID,>4cm,3
IN-24-LR,AAGA,<4cm,0
IN-24-LR,AAGA,>4cm,0
IN-24-LR,ACER,<4cm,0
IN-24-LR,ACER,>4cm,0
IN-24-LR,AFRA,<4cm,0
IN-24-LR,AFRA,>4cm,0
IN-24-LR,AGAR,<4cm,0
IN-24-LR,AGAR,>4cm,0
IN-24-LR,AHUM,<4cm,0
IN-24-LR,AHUM,>4cm,0
IN-24-LR,ALAM,<4cm,0
IN-24-LR,ALAM,>4cm,0
IN-24-LR,CNAT,<4cm,0
IN-24-LR,CNAT,>4cm,0
IN-24-LR,DLAB,<4cm,0
IN-24-LR,DLAB,>4cm,0
IN-24-LR,DSTO,<4cm,0
IN-24-LR,DSTO,>4cm,0
IN-24-LR,EFAS,<4cm,0
IN-24-LR,EFAS,>4cm,0
IN-24-LR,HCUC,<4cm,0
IN-24-LR,HCUC,>4cm,0
IN-24-LR,MADR,<4cm,0
IN-24-LR,MADR,>4cm,0
IN-24-LR,MALI,<4cm,0
IN-24-LR,MALI,>4cm,0
IN-24-LR,MARE,<4cm,0
IN-24-LR,MARE,>4cm,0
IN-24-LR,MCAV,<4cm,3
IN-24-LR,MCAV,>4cm,3
IN-24-LR,MDEC,<4cm,0
IN-24-LR,MDEC,>4cm,0
IN-24-LR,MLAM,<4cm,0
IN-24-LR,MLAM,>4cm,0
IN-24-LR,MMEA,<4cm,0
IN-24-LR,MMEA,>4cm,0
IN-24-LR,MPHA,<4cm,0
IN-24-LR,MPHA,>4cm,0
IN-24-LR,MYCE,<4cm,0
IN-24-LR,MYCE,>4cm,0
IN-24-LR,OANN,<4cm,0
IN-24-LR,OANN,>4cm,0
IN-24-LR,ODIF,<4cm,0
IN-24-LR,ODIF,>4cm,0
IN-24-LR,OFAV,<4cm,0
IN-24-LR,OFAV,>4cm,0
IN-24-LR,PAST,<4cm,1
IN-24-LR,PAST,>4cm,4
IN-24-LR,PCLI,<4cm,0
IN-24-LR,PCLI,>4cm,0
IN-24-LR,PFUR,<4cm,0
IN-24-LR,PFUR,>4cm,0
IN-24-LR,PPOR,<4cm,0
IN-24-LR,PPOR,>4cm,1
IN-24-LR,PSTR,<4cm,0
IN-24-LR,PSTR,>4cm,0
IN-24-LR,SBOU,<4cm,0
IN-24-LR,SBOU,>4cm,0
IN-24-LR,SCOL,<4cm,0
IN-24-LR,SCOL,>4cm,0
IN-24-LR,SCUB,<4cm,0
IN-24-LR,SCUB,>4cm,0
IN-24-LR,SIDE,<4cm,13
IN-24-LR,SIDE,>4cm,0
IN-24-LR,SINT,<4cm,2
IN-24-LR,SINT,>4cm,6
IN-24-LR,SRAD,<4cm,0
IN-24-LR,SRAD,>4cm,0
IN-24-LR,SSID,<4cm,0
IN-24-LR,SSID,>4cm,5
IN-25-LR,AAGA,<4cm,0
IN-25-LR,AAGA,>4cm,0
IN-25-LR,ACER,<4cm,0
IN-25-LR,ACER,>4cm,0
IN-25-LR,AFRA,<4cm,0
IN-25-LR,AFRA,>4cm,0
IN-25-LR,AGAR,<4cm,0
IN-25-LR,AGAR,>4cm,0
IN-25-LR,AHUM,<4cm,0
IN-25-LR,AHUM,>4cm,0
IN-25-LR,ALAM,<4cm,0
IN-25-LR,ALAM,>4cm,0
IN-25-LR,CNAT,<4cm,0
IN-25-LR,CNAT,>4cm,0
IN-25-LR,DLAB,<4cm,0
IN-25-LR,DLAB,>4cm,0
IN-25-LR,DSTO,<4cm,0
IN-25-LR,DSTO,>4cm,0
IN-25-LR,EFAS,<4cm,0
IN-25-LR,EFAS,>4cm,0
IN-25-LR,HCUC,<4cm,0
IN-25-LR,HCUC,>4cm,0
IN-25-LR,MADR,<4cm,0
IN-25-LR,MADR,>4cm,0
IN-25-LR,MALI,<4cm,0
IN-25-LR,MALI,>4cm,0
IN-25-LR,MARE,<4cm,0
IN-25-LR,MARE,>4cm,0
IN-25-LR,MCAV,<4cm,4
IN-25-LR,MCAV,>4cm,3
IN-25-LR,MDEC,<4cm,0
IN-25-LR,MDEC,>4cm,0
IN-25-LR,MLAM,<4cm,0
IN-25-LR,MLAM,>4cm,0
IN-25-LR,MMEA,<4cm,0
IN-25-LR,MMEA,>4cm,0
IN-25-LR,MPHA,<4cm,0
IN-25-LR,MPHA,>4cm,0
IN-25-LR,MYCE,<4cm,0
IN-25-LR,MYCE,>4cm,0
IN-25-LR,OANN,<4cm,0
IN-25-LR,OANN,>4cm,0
IN-25-LR,ODIF,<4cm,0
IN-25-LR,ODIF,>4cm,0
IN-25-LR,OFAV,<4cm,0
IN-25-LR,OFAV,>4cm,0
IN-25-LR,PAST,<4cm,0
IN-25-LR,PAST,>4cm,0
IN-25-LR,PCLI,<4cm,0
IN-25-LR,PCLI,>4cm,0
IN-25-LR,PFUR,<4cm,0
IN-25-LR,PFUR,>4cm,0
IN-25-LR,PPOR,<4cm,0
IN-25-LR,PPOR,>4cm,0
IN-25-LR,PSTR,<4cm,0
IN-25-LR,PSTR,>4cm,1
IN-25-LR,SBOU,<4cm,2
IN-25-LR,SBOU,>4cm,1
IN-25-LR,SCOL,<4cm,0
IN-25-LR,SCOL,>4cm,0
IN-25-LR,SCUB,<4cm,0
IN-25-LR,SCUB,>4cm,0
IN-25-LR,SIDE,<4cm,30
IN-25-LR,SIDE,>4cm,0
IN-25-LR,SINT,<4cm,5
IN-25-LR,SINT,>4cm,6
IN-25-LR,SRAD,<4cm,0
IN-25-LR,SRAD,>4cm,2
IN-25-LR,SSID,<4cm,0
IN-25-LR,SSID,>4cm,5
IN-26-LR,AAGA,<4cm,0
IN-26-LR,AAGA,>4cm,0
IN-26-LR,ACER,<4cm,0
IN-26-LR,ACER,>4cm,0
IN-26-LR,AFRA,<4cm,0
IN-26-LR,AFRA,>4cm,0
IN-26-LR,AGAR,<4cm,0
IN-26-LR,AGAR,>4cm,0
IN-26-LR,AHUM,<4cm,0
IN-26-LR,AHUM,>4cm,0
IN-26-LR,ALAM,<4cm,0
IN-26-LR,ALAM,>4cm,0
IN-26-LR,CNAT,<4cm,0
IN-26-LR,CNAT,>4cm,0
IN-26-LR,DLAB,<4cm,0
IN-26-LR,DLAB,>4cm,1
IN-26-LR,DSTO,<4cm,0
IN-26-LR,DSTO,>4cm,0
IN-26-LR,EFAS,<4cm,0
IN-26-LR,EFAS,>4cm,0
IN-26-LR,HCUC,<4cm,0
IN-26-LR,HCUC,>4cm,0
IN-26-LR,MADR,<4cm,0
IN-26-LR,MADR,>4cm,0
IN-26-LR,MALI,<4cm,0
IN-26-LR,MALI,>4cm,0
IN-26-LR,MARE,<4cm,0
IN-26-LR,MARE,>4cm,0
IN-26-LR,MCAV,<4cm,2
IN-26-LR,MCAV,>4cm,2
IN-26-LR,MDEC,<4cm,0
IN-26-LR,MDEC,>4cm,0
IN-26-LR,MLAM,<4cm,0
IN-26-LR,MLAM,>4cm,0
IN-26-LR,MMEA,<4cm,1
IN-26-LR,MMEA,>4cm,0
IN-26-LR,MPHA,<4cm,0
IN-26-LR,MPHA,>4cm,0
IN-26-LR,MYCE,<4cm,0
IN-26-LR,MYCE,>4cm,0
IN-26-LR,OANN,<4cm,0
IN-26-LR,OANN,>4cm,0
IN-26-LR,ODIF,<4cm,0
IN-26-LR,ODIF,>4cm,0
IN-26-LR,OFAV,<4cm,0
IN-26-LR,OFAV,>4cm,0
IN-26-LR,PAST,<4cm,0
IN-26-LR,PAST,>4cm,1
IN-26-LR,PCLI,<4cm,0
IN-26-LR,PCLI,>4cm,0
IN-26-LR,PFUR,<4cm,0
IN-26-LR,PFUR,>4cm,0
IN-26-LR,PPOR,<4cm,0
IN-26-LR,PPOR,>4cm,0
IN-26-LR,PSTR,<4cm,1
IN-26-LR,PSTR,>4cm,1
IN-26-LR,SBOU,<4cm,0
IN-26-LR,SBOU,>4cm,0
IN-26-LR,SCOL,<4cm,0
IN-26-LR,SCOL,>4cm,0
IN-26-LR,SCUB,<4cm,0
IN-26-LR,SCUB,>4cm,0
IN-26-LR,SIDE,<4cm,15
IN-26-LR,SIDE,>4cm,2
IN-26-LR,SINT,<4cm,1
IN-26-LR,SINT,>4cm,6
IN-26-LR,SRAD,<4cm,0
IN-26-LR,SRAD,>4cm,0
IN-26-LR,SSID,<4cm,0
IN-26-LR,SSID,>4cm,0
IN-27-LR,AAGA,<4cm,0
IN-27-LR,AAGA,>4cm,0
IN-27-LR,ACER,<4cm,0
IN-27-LR,ACER,>4cm,0
IN-27-LR,AFRA,<4cm,0
IN-27-LR,AFRA,>4cm,0
IN-27-LR,AGAR,<4cm,0
IN-27-LR,AGAR,>4cm,0
IN-27-LR,AHUM,<4cm,0
IN-27-LR,AHUM,>4cm,0
IN-27-LR,ALAM,<4cm,0
IN-27-LR,ALAM,>4cm,0
IN-27-LR,CNAT,<4cm,0
IN-27-LR,CNAT,>4cm,0
IN-27-LR,DLAB,<4cm,0
IN-27-LR,DLAB,>4cm,0
IN-27-LR,DSTO,<4cm,0
IN-27-LR,DSTO,>4cm,0
IN-27-LR,EFAS,<4cm,0
IN-27-LR,EFAS,>4cm,0
IN-27-LR,HCUC,<4cm,0
IN-27-LR,HCUC,>4cm,0
IN-27-LR,MADR,<4cm,0
IN-27-LR,MADR,>4cm,0
IN-27-LR,MALI,<4cm,0
IN-27-LR,MALI,>4cm,0
IN-27-LR,MARE,<4cm,0
IN-27-LR,MARE,>4cm,0
IN-27-LR,MCAV,<4cm,1
IN-27-LR,MCAV,>4cm,2
IN-27-LR,MDEC,<4cm,0
IN-27-LR,MDEC,>4cm,0
IN-27-LR,MLAM,<4cm,0
IN-27-LR,MLAM,>4cm,0
IN-27-LR,MMEA,<4cm,0
IN-27-LR,MMEA,>4cm,0
IN-27-LR,MPHA,<4cm,0
IN-27-LR,MPHA,>4cm,0
IN-27-LR,MYCE,<4cm,0
IN-27-LR,MYCE,>4cm,0
IN-27-LR,OANN,<4cm,0
IN-27-LR,OANN,>4cm,0
IN-27-LR,ODIF,<4cm,0
IN-27-LR,ODIF,>4cm,0
IN-27-LR,OFAV,<4cm,0
IN-27-LR,OFAV,>4cm,0
IN-27-LR,PAST,<4cm,0
IN-27-LR,PAST,>4cm,0
IN-27-LR,PCLI,<4cm,0
IN-27-LR,PCLI,>4cm,0
IN-27-LR,PFUR,<4cm,0
IN-27-LR,PFUR,>4cm,0
IN-27-LR,PPOR,<4cm,0
IN-27-LR,PPOR,>4cm,0
IN-27-LR,PSTR,<4cm,0
IN-27-LR,PSTR,>4cm,0
IN-27-LR,SBOU,<4cm,0
IN-27-LR,SBOU,>4cm,0
IN-27-LR,SCOL,<4cm,0
IN-27-LR,SCOL,>4cm,0
IN-27-LR,SCUB,<4cm,0
IN-27-LR,SCUB,>4cm,0
IN-27-LR,SIDE,<4cm,11
IN-27-LR,SIDE,>4cm,3
IN-27-LR,SINT,<4cm,1
IN-27-LR,SINT,>4cm,5
IN-27-LR,SRAD,<4cm,0
IN-27-LR,SRAD,>4cm,0
IN-27-LR,SSID,<4cm,0
IN-27-LR,SSID,>4cm,4
IN-28-LR,AAGA,<4cm,0
IN-28-LR,AAGA,>4cm,0
IN-28-LR,ACER,<4cm,0
IN-28-LR,ACER,>4cm,0
IN-28-LR,AFRA,<4cm,0
IN-28-LR,AFRA,>4cm,0
IN-28-LR,AGAR,<4cm,0
IN-28-LR,AGAR,>4cm,0
IN-28-LR,AHUM,<4cm,0
IN-28-LR,AHUM,>4cm,0
IN-28-LR,ALAM,<4cm,0
IN-28-LR,ALAM,>4cm,0
IN-28-LR,CNAT,<4cm,0
IN-28-LR,CNAT,>4cm,0
IN-28-LR,DLAB,<4cm,0
IN-28-LR,DLAB,>4cm,0
IN-28-LR,DSTO,<4cm,1
IN-28-LR,DSTO,>4cm,0
IN-28-LR,EFAS,<4cm,0
IN-28-LR,EFAS,>4cm,0
IN-28-LR,HCUC,<4cm,0
IN-28-LR,HCUC,>4cm,0
IN-28-LR,MADR,<4cm,0
IN-28-LR,MADR,>4cm,0
IN-28-LR,MALI,<4cm,0
IN-28-LR,MALI,>4cm,0
IN-28-LR,MARE,<4cm,0
IN-28-LR,MARE,>4cm,0
IN-28-LR,MCAV,<4cm,3
IN-28-LR,MCAV,>4cm,1
IN-28-LR,MDEC,<4cm,0
IN-28-LR,MDEC,>4cm,0
IN-28-LR,MLAM,<4cm,0
IN-28-LR,MLAM,>4cm,0
IN-28-LR,MMEA,<4cm,0
IN-28-LR,MMEA,>4cm,0
IN-28-LR,MPHA,<4cm,0
IN-28-LR,MPHA,>4cm,0
IN-28-LR,MYCE,<4cm,0
IN-28-LR,MYCE,>4cm,0
IN-28-LR,OANN,<4cm,0
IN-28-LR,OANN,>4cm,0
IN-28-LR,ODIF,<4cm,0
IN-28-LR,ODIF,>4cm,0
IN-28-LR,OFAV,<4cm,0
IN-28-LR,OFAV,>4cm,0
IN-28-LR,PAST,<4cm,1
IN-28-LR,PAST,>4cm,6
IN-28-LR,PCLI,<4cm,0
IN-28-LR,PCLI,>4cm,0
IN-28-LR,PFUR,<4cm,0
IN-28-LR,PFUR,>4cm,0
IN-28-LR,PPOR,<4cm,0
IN-28-LR,PPOR,>4cm,0
IN-28-LR,PSTR,<4cm,0
IN-28-LR,PSTR,>4cm,0
IN-28-LR,SBOU,<4cm,0
IN-28-LR,SBOU,>4cm,0
IN-28-LR,SCOL,<4cm,0
IN-28-LR,SCOL,>4cm,0
IN-28-LR,SCUB,<4cm,0
IN-28-LR,SCUB,>4cm,0
IN-28-LR,SIDE,<4cm,17
IN-28-LR,SIDE,>4cm,3
IN-28-LR,SINT,<4cm,0
IN-28-LR,SINT,>4cm,6
IN-28-LR,SRAD,<4cm,0
IN-28-LR,SRAD,>4cm,0
IN-28-LR,SSID,<4cm,0
IN-28-LR,SSID,>4cm,6
IN-29-LR,AAGA,<4cm,0
IN-29-LR,AAGA,>4cm,0
IN-29-LR,ACER,<4cm,0
IN-29-LR,ACER,>4cm,0
IN-29-LR,AFRA,<4cm,0
IN-29-LR,AFRA,>4cm,0
IN-29-LR,AGAR,<4cm,0
IN-29-LR,AGAR,>4cm,0
IN-29-LR,AHUM,<4cm,0
IN-29-LR,AHUM,>4cm,0
IN-29-LR,ALAM,<4cm,0
IN-29-LR,ALAM,>4cm,0
IN-29-LR,CNAT,<4cm,0
IN-29-LR,CNAT,>4cm,0
IN-29-LR,DLAB,<4cm,0
IN-29-LR,DLAB,>4cm,0
IN-29-LR,DSTO,<4cm,0
IN-29-LR,DSTO,>4cm,0
IN-29-LR,EFAS,<4cm,0
IN-29-LR,EFAS,>4cm,0
IN-29-LR,HCUC,<4cm,0
IN-29-LR,HCUC,>4cm,0
IN-29-LR,MADR,<4cm,0
IN-29-LR,MADR,>4cm,0
IN-29-LR,MALI,<4cm,0
IN-29-LR,MALI,>4cm,0
IN-29-LR,MARE,<4cm,0
IN-29-LR,MARE,>4cm,0
IN-29-LR,MCAV,<4cm,0
IN-29-LR,MCAV,>4cm,0
IN-29-LR,MDEC,<4cm,0
IN-29-LR,MDEC,>4cm,0
IN-29-LR,MLAM,<4cm,0
IN-29-LR,MLAM,>4cm,0
IN-29-LR,MMEA,<4cm,0
IN-29-LR,MMEA,>4cm,0
IN-29-LR,MPHA,<4cm,0
IN-29-LR,MPHA,>4cm,0
IN-29-LR,MYCE,<4cm,0
IN-29-LR,MYCE,>4cm,0
IN-29-LR,OANN,<4cm,0
IN-29-LR,OANN,>4cm,0
IN-29-LR,ODIF,<4cm,0
IN-29-LR,ODIF,>4cm,0
IN-29-LR,OFAV,<4cm,0
IN-29-LR,OFAV,>4cm,0
IN-29-LR,PAST,<4cm,0
IN-29-LR,PAST,>4cm,0
IN-29-LR,PCLI,<4cm,0
IN-29-LR,PCLI,>4cm,0
IN-29-LR,PFUR,<4cm,0
IN-29-LR,PFUR,>4cm,0
IN-29-LR,PPOR,<4cm,0
IN-29-LR,PPOR,>4cm,1
IN-29-LR,PSTR,<4cm,0
IN-29-LR,PSTR,>4cm,0
IN-29-LR,SBOU,<4cm,0
IN-29-LR,SBOU,>4cm,0
IN-29-LR,SCOL,<4cm,0
IN-29-LR,SCOL,>4cm,0
IN-29-LR,SCUB,<4cm,0
IN-29-LR,SCUB,>4cm,0
IN-29-LR,SIDE,<4cm,14
IN-29-LR,SIDE,>4cm,0
IN-29-LR,SINT,<4cm,1
IN-29-LR,SINT,>4cm,1
IN-29-LR,SRAD,<4cm,0
IN-29-LR,SRAD,>4cm,2
IN-29-LR,SSID,<4cm,0
IN-29-LR,SSID,>4cm,1
IN-3-AR,AAGA,<4cm,0
IN-3-AR,AAGA,>4cm,0
IN-3-AR,ACER,<4cm,0
IN-3-AR,ACER,>4cm,0
IN-3-AR,AFRA,<4cm,0
IN-3-AR,AFRA,>4cm,0
IN-3-AR,AGAR,<4cm,0
IN-3-AR,AGAR,>4cm,0
IN-3-AR,AHUM,<4cm,0
IN-3-AR,AHUM,>4cm,0
IN-3-AR,ALAM,<4cm,0
IN-3-AR,ALAM,>4cm,0
IN-3-AR,CNAT,<4cm,0
IN-3-AR,CNAT,>4cm,0
IN-3-AR,DLAB,<4cm,0
IN-3-AR,DLAB,>4cm,0
IN-3-AR,DSTO,<4cm,0
IN-3-AR,DSTO,>4cm,0
IN-3-AR,EFAS,<4cm,0
IN-3-AR,EFAS,>4cm,0
IN-3-AR,HCUC,<4cm,0
IN-3-AR,HCUC,>4cm,0
IN-3-AR,MADR,<4cm,0
IN-3-AR,MADR,>4cm,0
IN-3-AR,MALI,<4cm,0
IN-3-AR,MALI,>4cm,0
IN-3-AR,MARE,<4cm,0
IN-3-AR,MARE,>4cm,0
IN-3-AR,MCAV,<4cm,0
IN-3-AR,MCAV,>4cm,0
IN-3-AR,MDEC,<4cm,0
IN-3-AR,MDEC,>4cm,0
IN-3-AR,MLAM,<4cm,0
IN-3-AR,MLAM,>4cm,0
IN-3-AR,MMEA,<4cm,0
IN-3-AR,MMEA,>4cm,0
IN-3-AR,MPHA,<4cm,0
IN-3-AR,MPHA,>4cm,0
IN-3-AR,MYCE,<4cm,0
IN-3-AR,MYCE,>4cm,0
IN-3-AR,OANN,<4cm,0
IN-3-AR,OANN,>4cm,0
IN-3-AR,ODIF,<4cm,0
IN-3-AR,ODIF,>4cm,0
IN-3-AR,OFAV,<4cm,0
IN-3-AR,OFAV,>4cm,0
IN-3-AR,PAST,<4cm,0
IN-3-AR,PAST,>4cm,0
IN-3-AR,PCLI,<4cm,0
IN-3-AR,PCLI,>4cm,0
IN-3-AR,PFUR,<4cm,0
IN-3-AR,PFUR,>4cm,0
IN-3-AR,PPOR,<4cm,2
IN-3-AR,PPOR,>4cm,1
IN-3-AR,PSTR,<4cm,0
IN-3-AR,PSTR,>4cm,0
IN-3-AR,SBOU,<4cm,0
IN-3-AR,SBOU,>4cm,1
IN-3-AR,SCOL,<4cm,0
IN-3-AR,SCOL,>4cm,0
IN-3-AR,SCUB,<4cm,0
IN-3-AR,SCUB,>4cm,0
IN-3-AR,SIDE,<4cm,38
IN-3-AR,SIDE,>4cm,0
IN-3-AR,SINT,<4cm,0
IN-3-AR,SINT,>4cm,0
IN-3-AR,SRAD,<4cm,0
IN-3-AR,SRAD,>4cm,1
IN-3-AR,SSID,<4cm,0
IN-3-AR,SSID,>4cm,0
IN-30-LR,AAGA,<4cm,0
IN-30-LR,AAGA,>4cm,1
IN-30-LR,ACER,<4cm,0
IN-30-LR,ACER,>4cm,0
IN-30-LR,AFRA,<4cm,0
IN-30-LR,AFRA,>4cm,0
IN-30-LR,AGAR,<4cm,0
IN-30-LR,AGAR,>4cm,0
IN-30-LR,AHUM,<4cm,0
IN-30-LR,AHUM,>4cm,0
IN-30-LR,ALAM,<4cm,0
IN-30-LR,ALAM,>4cm,0
IN-30-LR,CNAT,<4cm,0
IN-30-LR,CNAT,>4cm,0
IN-30-LR,DLAB,<4cm,0
IN-30-LR,DLAB,>4cm,0
IN-30-LR,DSTO,<4cm,0
IN-30-LR,DSTO,>4cm,0
IN-30-LR,EFAS,<4cm,1
IN-30-LR,EFAS,>4cm,0
IN-30-LR,HCUC,<4cm,0
IN-30-LR,HCUC,>4cm,0
IN-30-LR,MADR,<4cm,0
IN-30-LR,MADR,>4cm,0
IN-30-LR,MALI,<4cm,0
IN-30-LR,MALI,>4cm,0
IN-30-LR,MARE,<4cm,0
IN-30-LR,MARE,>4cm,0
IN-30-LR,MCAV,<4cm,2
IN-30-LR,MCAV,>4cm,6
IN-30-LR,MDEC,<4cm,0
IN-30-LR,MDEC,>4cm,0
IN-30-LR,MLAM,<4cm,0
IN-30-LR,MLAM,>4cm,0
IN-30-LR,MMEA,<4cm,0
IN-30-LR,MMEA,>4cm,0
IN-30-LR,MPHA,<4cm,0
IN-30-LR,MPHA,>4cm,0
IN-30-LR,MYCE,<4cm,0
IN-30-LR,MYCE,>4cm,0
IN-30-LR,OANN,<4cm,0
IN-30-LR,OANN,>4cm,0
IN-30-LR,ODIF,<4cm,0
IN-30-LR,ODIF,>4cm,0
IN-30-LR,OFAV,<4cm,0
IN-30-LR,OFAV,>4cm,0
IN-30-LR,PAST,<4cm,0
IN-30-LR,PAST,>4cm,2
IN-30-LR,PCLI,<4cm,0
IN-30-LR,PCLI,>4cm,0
IN-30-LR,PFUR,<4cm,0
IN-30-LR,PFUR,>4cm,0
IN-30-LR,PPOR,<4cm,0
IN-30-LR,PPOR,>4cm,0
IN-30-LR,PSTR,<4cm,0
IN-30-LR,PSTR,>4cm,0
IN-30-LR,SBOU,<4cm,0
IN-30-LR,SBOU,>4cm,1
IN-30-LR,SCOL,<4cm,0
IN-30-LR,SCOL,>4cm,0
IN-30-LR,SCUB,<4cm,0
IN-30-LR,SCUB,>4cm,0
IN-30-LR,SIDE,<4cm,8
IN-30-LR,SIDE,>4cm,0
IN-30-LR,SINT,<4cm,1
IN-30-LR,SINT,>4cm,4
IN-30-LR,SRAD,<4cm,0
IN-30-LR,SRAD,>4cm,0
IN-30-LR,SSID,<4cm,0
IN-30-LR,SSID,>4cm,1
IN-4-AR,AAGA,<4cm,0
IN-4-AR,AAGA,>4cm,0
IN-4-AR,ACER,<4cm,0
IN-4-AR,ACER,>4cm,0
IN-4-AR,AFRA,<4cm,0
IN-4-AR,AFRA,>4cm,0
IN-4-AR,AGAR,<4cm,0
IN-4-AR,AGAR,>4cm,0
IN-4-AR,AHUM,<4cm,0
IN-4-AR,AHUM,>4cm,0
IN-4-AR,ALAM,<4cm,0
IN-4-AR,ALAM,>4cm,0
IN-4-AR,CNAT,<4cm,0
IN-4-AR,CNAT,>4cm,0
IN-4-AR,DLAB,<4cm,0
IN-4-AR,DLAB,>4cm,0
IN-4-AR,DSTO,<4cm,0
IN-4-AR,DSTO,>4cm,0
IN-4-AR,EFAS,<4cm,0
IN-4-AR,EFAS,>4cm,0
IN-4-AR,HCUC,<4cm,0
IN-4-AR,HCUC,>4cm,0
IN-4-AR,MADR,<4cm,0
IN-4-AR,MADR,>4cm,0
IN-4-AR,MALI,<4cm,0
IN-4-AR,MALI,>4cm,0
IN-4-AR,MARE,<4cm,0
IN-4-AR,MARE,>4cm,0
IN-4-AR,MCAV,<4cm,0
IN-4-AR,MCAV,>4cm,0
IN-4-AR,MDEC,<4cm,0
IN-4-AR,MDEC,>4cm,0
IN-4-AR,MLAM,<4cm,0
IN-4-AR,MLAM,>4cm,0
IN-4-AR,MMEA,<4cm,0
IN-4-AR,MMEA,>4cm,0
IN-4-AR,MPHA,<4cm,0
IN-4-AR,MPHA,>4cm,0
IN-4-AR,MYCE,<4cm,0
IN-4-AR,MYCE,>4cm,0
IN-4-AR,OANN,<4cm,0
IN-4-AR,OANN,>4cm,0
IN-4-AR,ODIF,<4cm,0
IN-4-AR,ODIF,>4cm,0
IN-4-AR,OFAV,<4cm,0
IN-4-AR,OFAV,>4cm,0
IN-4-AR,PAST,<4cm,0
IN-4-AR,PAST,>4cm,1
IN-4-AR,PCLI,<4cm,0
IN-4-AR,PCLI,>4cm,0
IN-4-AR,PFUR,<4cm,0
IN-4-AR,PFUR,>4cm,0
IN-4-AR,PPOR,<4cm,0
IN-4-AR,PPOR,>4cm,0
IN-4-AR,PSTR,<4cm,0
IN-4-AR,PSTR,>4cm,0
IN-4-AR,SBOU,<4cm,0
IN-4-AR,SBOU,>4cm,2
IN-4-AR,SCOL,<4cm,0
IN-4-AR,SCOL,>4cm,0
IN-4-AR,SCUB,<4cm,0
IN-4-AR,SCUB,>4cm,0
IN-4-AR,SIDE,<4cm,80
IN-4-AR,SIDE,>4cm,2
IN-4-AR,SINT,<4cm,0
IN-4-AR,SINT,>4cm,0
IN-4-AR,SRAD,<4cm,0
IN-4-AR,SRAD,>4cm,0
IN-4-AR,SSID,<4cm,0
IN-4-AR,SSID,>4cm,0
IN-5-AR,AAGA,<4cm,0
IN-5-AR,AAGA,>4cm,0
IN-5-AR,ACER,<4cm,0
IN-5-AR,ACER,>4cm,0
IN-5-AR,AFRA,<4cm,0
IN-5-AR,AFRA,>4cm,0
IN-5-AR,AGAR,<4cm,0
IN-5-AR,AGAR,>4cm,0
IN-5-AR,AHUM,<4cm,0
IN-5-AR,AHUM,>4cm,0
IN-5-AR,ALAM,<4cm,0
IN-5-AR,ALAM,>4cm,0
IN-5-AR,CNAT,<4cm,0
IN-5-AR,CNAT,>4cm,0
IN-5-AR,DLAB,<4cm,0
IN-5-AR,DLAB,>4cm,0
IN-5-AR,DSTO,<4cm,0
IN-5-AR,DSTO,>4cm,0
IN-5-AR,EFAS,<4cm,0
IN-5-AR,EFAS,>4cm,0
IN-5-AR,HCUC,<4cm,0
IN-5-AR,HCUC,>4cm,0
IN-5-AR,MADR,<4cm,0
IN-5-AR,MADR,>4cm,0
IN-5-AR,MALI,<4cm,0
IN-5-AR,MALI,>4cm,0
IN-5-AR,MARE,<4cm,0
IN-5-AR,MARE,>4cm,0
IN-5-AR,MCAV,<4cm,0
IN-5-AR,MCAV,>4cm,0
IN-5-AR,MDEC,<4cm,0
IN-5-AR,MDEC,>4cm,0
IN-5-AR,MLAM,<4cm,0
IN-5-AR,MLAM,>4cm,0
IN-5-AR,MMEA,<4cm,0
IN-5-AR,MMEA,>4cm,0
IN-5-AR,MPHA,<4cm,0
IN-5-AR,MPHA,>4cm,0
IN-5-AR,MYCE,<4cm,0
IN-5-AR,MYCE,>4cm,0
IN-5-AR,OANN,<4cm,0
IN-5-AR,OANN,>4cm,0
IN-5-AR,ODIF,<4cm,0
IN-5-AR,ODIF,>4cm,0
IN-5-AR,OFAV,<4cm,0
IN-5-AR,OFAV,>4cm,0
IN-5-AR,PAST,<4cm,2
IN-5-AR,PAST,>4cm,4
IN-5-AR,PCLI,<4cm,0
IN-5-AR,PCLI,>4cm,0
IN-5-AR,PFUR,<4cm,0
IN-5-AR,PFUR,>4cm,0
IN-5-AR,PPOR,<4cm,0
